2019-04-19,1.55亿,27.40%,49.72%,追加承诺限售股份上市流通,002716
2020-04-27,1416.29万,2.51%,4.55%,定向增发机构配售股份,002716
2019-01-07,946.17万,2.17%,4.20%,定向增发机构配售股份,002717
2019-02-25,7410.02万,16.99%,32.92%,定向增发机构配售股份,002717
2019-10-28,781.25万,1.79%,3.47%,定向增发机构配售股份,002717
2021-01-05,1057.92万,2.43%,4.70%,定向增发机构配售股份,002717
2019-01-28,2493.29万,28.45%,95.78%,追加承诺限售股份上市流通,002718
2019-02-04,3666.71万,41.84%,140.85%,追加承诺限售股份上市流通,002718
2018-04-09,1567.22万,14.40%,18.33%,定向增发机构配售股份,002719
2018-03-26,4794.96万,5.74%,10.14%,定向增发机构配售股份,002721
2018-03-30,4259.22万,5.10%,9.01%,定向增发机构配售股份,002721
2018-10-24,7921.03万,9.49%,16.75%,定向增发机构配售股份,002721
2018-12-24,5526.32万,6.62%,11.69%,定向增发机构配售股份,002721
2020-10-26,4599.85万,5.51%,9.73%,定向增发机构配售股份,002721
2020-12-22,621.02万,0.74%,1.31%,定向增发机构配售股份,002721
2019-01-04,1006.76万,5.74%,9.08%,定向增发机构配售股份,002722
2019-01-28,2748.32万,15.66%,24.77%,追加承诺限售股份上市流通,002722
2019-01-29,9066.24万,56.66%,132.54%,追加承诺限售股份上市流通,002725
2018-06-25,422.28万,0.56%,0.57%,股权激励限售股份,002726
2019-06-24,281.52万,0.37%,0.38%,股权激励限售股份,002726
2020-12-28,4716.98万,8.31%,17.64%,定向增发机构配售股份,002727
2018-07-27,104.20万,0.63%,0.84%,股权激励限售股份,002734
2019-07-29,78.15万,0.47%,0.63%,股权激励限售股份,002734
2019-10-28,3210.40万,19.49%,25.95%,定向增发机构配售股份,002734
2019-07-31,168.96万,2.01%,4.03%,股权激励限售股份,002735
2020-07-31,126.72万,1.50%,3.02%,股权激励限售股份,002735
2021-08-02,126.72万,1.50%,3.02%,股权激励限售股份,002735
2018-12-31,1.22亿,41.62%,92.41%,追加承诺限售股份上市流通,002737
2018-08-20,261.81万,1.36%,2.00%,股权激励限售股份,002738
2018-11-21,163.20万,0.85%,1.25%,股权激励限售股份,002738
2018-12-17,4.50万,0.02%,0.03%,股权激励限售股份,002738
2019-11-21,217.60万,1.13%,1.66%,股权激励限售股份,002738
2019-12-16,6.00万,0.03%,0.05%,股权激励限售股份,002738
2019-01-04,3410.45万,2.90%,2.99%,定向增发机构配售股份,002739
2020-01-03,3058.69万,9.25%,20.03%,定向增发机构配售股份,002740
2018-07-11,1138.30万,3.04%,6.18%,定向增发机构配售股份,002741
2020-07-13,284.58万,0.76%,1.54%,定向增发机构配售股份,002741
2018-12-12,262.50万,0.78%,0.79%,股权激励限售股份,002743
2019-12-12,262.50万,0.78%,0.79%,股权激励限售股份,002743
2018-03-14,9760.77万,18.47%,37.55%,首发原股东限售股份,002745
2018-03-20,5.40亿,64.40%,191.33%,首发原股东限售股份,002747
2018-06-13,280.41万,0.33%,0.99%,股权激励限售股份,002747
2018-09-10,375.47万,0.45%,1.33%,股权激励限售股份,002747
2019-01-24,72.00万,0.09%,0.26%,股权激励限售股份,002747
2019-06-13,280.41万,0.33%,0.99%,股权激励限售股份,002747
2020-01-24,72.00万,0.09%,0.26%,股权激励限售股份,002747
2020-06-15,376.41万,0.45%,1.33%,股权激励限售股份,002747
2021-01-25,96.00万,0.11%,0.34%,股权激励限售股份,002747
2018-03-19,1.25亿,51.88%,152.57%,首发原股东限售股份,002748
2018-03-21,5625.00万,75.00%,300.00%,首发原股东限售股份,002749
2018-03-26,1.76亿,43.82%,78.00%,首发原股东限售股份,002750
2018-04-24,6390.00万,44.73%,83.44%,首发原股东限售股份,002751
2018-09-20,118.25万,0.83%,1.54%,股权激励限售股份,002751
2019-09-20,70.95万,0.50%,0.93%,股权激励限售股份,002751
2020-09-21,47.30万,0.33%,0.62%,股权激励限售股份,002751
2018-04-16,673.87万,0.81%,4.12%,定向增发机构配售股份,002752
2018-04-23,6.55亿,78.66%,401.19%,首发原股东限售股份,002752
2018-12-31,418.60万,0.50%,2.56%,定向增发机构配售股份,002752
2018-05-21,1.35亿,60.79%,157.07%,首发原股东限售股份,002753
2018-05-15,6620.00万,65.32%,188.39%,首发原股东限售股份,002755
2018-05-14,1.87亿,51.86%,133.43%,首发原股东限售股份,002756
2018-05-28,6893.90万,62.09%,179.73%,首发原股东限售股份,002757
2018-11-06,67.84万,0.61%,1.77%,股权激励限售股份,002757
2019-11-06,50.88万,0.46%,1.33%,股权激励限售股份,002757
2020-11-06,50.88万,0.46%,1.33%,股权激励限售股份,002757
2018-05-28,5512.50万,26.25%,44.42%,首发原股东限售股份,002758
2018-05-28,1.44亿,31.85%,122.69%,首发原股东限售股份,002759
2018-12-21,6231.57万,13.78%,53.10%,定向增发机构配售股份,002759
2019-12-23,1.28亿,28.42%,109.49%,定向增发机构配售股份,002759
2018-06-11,4123.41万,46.86%,90.18%,首发原股东限售股份,002760
2018-06-11,6101.79万,50.85%,108.65%,首发原股东限售股份,002761
2018-06-11,1.29亿,63.21%,185.21%,首发原股东限售股份,002762
2018-07-27,44.40万,0.22%,0.64%,股权激励限售股份,002762
2019-07-29,44.40万,0.22%,0.64%,股权激励限售股份,002762
2020-07-27,59.20万,0.29%,0.85%,股权激励限售股份,002762
2018-06-11,2.72亿,70.05%,233.85%,首发原股东限售股份,002763
2018-06-08,49.30万,0.11%,0.30%,股权激励限售股份,002765
2018-06-12,2.56亿,59.76%,157.48%,首发原股东限售股份,002765
2018-11-02,323.28万,0.75%,1.99%,股权激励限售股份,002765
2018-12-24,33.60万,0.08%,0.21%,股权激励限售股份,002765
2019-06-10,49.30万,0.11%,0.30%,股权激励限售股份,002765
2019-11-04,323.28万,0.75%,1.99%,股权激励限售股份,002765
2019-12-23,33.60万,0.08%,0.21%,股权激励限售股份,002765
2018-04-17,3383.55万,8.02%,19.51%,定向增发机构配售股份,002766
2018-06-15,1.90亿,44.99%,109.42%,首发原股东限售股份,002766
2020-04-17,2189.99万,5.19%,12.63%,定向增发机构配售股份,002766
2018-06-11,1.13亿,75.00%,300.00%,首发原股东限售股份,002767
2018-07-02,1.53亿,56.41%,175.86%,首发原股东限售股份,002768
2019-03-15,3125.00万,11.52%,35.92%,定向增发机构配售股份,002768
2018-05-02,7.50万,0.02%,0.04%,股权激励限售股份,002769
2018-06-29,1.15亿,30.60%,60.49%,首发原股东限售股份,002769
2018-11-05,4.00万,0.01%,0.02%,股权激励限售股份,002769
2018-11-12,185.69万,0.49%,0.97%,股权激励限售股份,002769
2018-07-02,4.89亿,44.69%,84.13%,首发原股东限售股份,002770
2018-05-14,12.32万,0.08%,0.17%,股权激励限售股份,002771
2018-06-29,5481.13万,33.92%,76.87%,首发原股东限售股份,002771
2018-12-11,38.79万,0.24%,0.54%,股权激励限售股份,002771
2019-05-13,9.24万,0.06%,0.13%,股权激励限售股份,002771
2020-05-12,9.24万,0.06%,0.13%,股权激励限售股份,002771
2018-06-26,1.42亿,37.91%,65.29%,首发原股东限售股份,002772
2018-10-26,566.08万,1.52%,2.61%,股权激励限售股份,002772
2018-06-26,6.00亿,88.99%,851.42%,首发原股东限售股份,002773
2018-12-07,5.10万,0.01%,0.07%,股权激励限售股份,002773
2019-01-04,154.32万,0.23%,2.19%,股权激励限售股份,002773
2019-12-09,5.10万,0.01%,0.07%,股权激励限售股份,002773
2018-03-26,428.05万,1.28%,5.11%,首发原股东限售股份,002774
2020-03-24,2.47亿,73.72%,294.89%,首发原股东限售股份,002774
2018-06-29,1.18亿,47.63%,96.66%,首发原股东限售股份,002775
2018-07-09,209.90万,0.85%,1.72%,股权激励限售股份,002775
2019-07-08,139.60万,0.56%,1.14%,股权激励限售股份,002775
2018-06-26,1.35亿,56.18%,128.23%,首发原股东限售股份,002776
2018-12-31,9996.00万,57.93%,166.49%,首发原股东限售股份,002777
2021-02-12,1254.06万,7.27%,20.89%,定向增发机构配售股份,002777
2019-01-07,3357.20万,37.67%,60.45%,首发原股东限售股份,002778
2018-12-10,8712.00万,66.00%,215.51%,首发原股东限售股份,002779
2018-12-10,2848.55万,25.35%,43.98%,首发原股东限售股份,002780
2018-12-21,908.78万,8.09%,14.03%,定向增发机构配售股份,002780
2019-01-28,17.58万,0.16%,0.27%,股权激励限售股份,002780
2020-01-27,17.58万,0.16%,0.27%,股权激励限售股份,002780
2020-12-21,205.30万,1.83%,3.17%,定向增发机构配售股份,002780
2018-12-24,1.33亿,58.91%,143.39%,首发原股东限售股份,002781
2018-12-21,3.20亿,75.00%,300.00%,首发原股东限售股份,002782
2018-12-10,1.02亿,48.72%,95.01%,首发原股东限售股份,002783
2018-12-24,1.02亿,51.11%,105.50%,首发原股东限售股份,002785
2018-12-24,2.43亿,63.74%,175.78%,首发原股东限售股份,002786
2018-11-12,195.60万,0.68%,1.89%,股权激励限售股份,002787
2018-12-31,1.76亿,61.17%,170.28%,首发原股东限售股份,002787
2019-11-11,260.80万,0.91%,2.52%,股权激励限售股份,002787
2019-02-18,5415.00万,42.25%,77.98%,首发原股东限售股份,002788
2019-03-11,3950.00万,48.65%,106.46%,首发原股东限售股份,002789
2019-03-08,1.20亿,75.00%,300.00%,首发原股东限售股份,002790
2019-03-28,2.41亿,75.00%,300.00%,首发原股东限售股份,002791
2018-10-29,22.68万,0.10%,0.32%,股权激励限售股份,002792
2019-03-28,1.54亿,68.11%,217.43%,首发原股东限售股份,002792
2019-10-28,30.24万,0.13%,0.43%,股权激励限售股份,002792
2019-04-15,1.35亿,67.46%,209.20%,首发原股东限售股份,002793
2019-04-29,1.36亿,68.13%,213.73%,首发原股东限售股份,002795
2018-11-15,79.84万,0.78%,2.67%,股权激励限售股份,002796
2019-01-28,891.99万,8.70%,29.82%,定向增发机构配售股份,002796
2019-05-10,5008.50万,48.86%,167.42%,首发原股东限售股份,002796
2019-11-15,59.88万,0.58%,2.00%,股权激励限售股份,002796
2020-01-27,434.45万,4.24%,14.52%,定向增发机构配售股份,002796
2020-11-16,59.88万,0.58%,2.00%,股权激励限售股份,002796
2021-01-26,724.61万,7.07%,24.22%,定向增发机构配售股份,002796
2019-05-13,15.84亿,45.22%,82.56%,首发原股东限售股份,002797
2018-11-13,151.64万,1.14%,4.70%,股权激励限售股份,002798
2019-01-22,3789.79万,28.42%,117.39%,定向增发机构配售股份,002798
2019-05-24,5409.37万,40.56%,167.56%,首发原股东限售股份,002798
2019-11-13,113.73万,0.85%,3.52%,股权激励限售股份,002798
2020-11-13,113.73万,0.85%,3.52%,股权激励限售股份,002798
2021-01-22,529.89万,3.97%,16.41%,定向增发机构配售股份,002798
2019-06-10,7312.50万,48.75%,95.12%,首发原股东限售股份,002799
2019-05-29,3681.00万,49.29%,105.65%,首发原股东限售股份,002800
2018-06-15,17.55万,0.15%,0.60%,股权激励限售股份,002801
2019-06-17,23.40万,0.20%,0.79%,股权激励限售股份,002801
2019-06-24,8832.00万,74.63%,300.00%,首发原股东限售股份,002801
2020-06-15,17.55万,0.15%,0.60%,股权激励限售股份,002801
2018-10-10,10.50万,0.10%,0.29%,股权激励限售股份,002802
2019-07-01,6804.00万,62.80%,186.89%,首发原股东限售股份,002802
2019-10-10,14.00万,0.13%,0.38%,股权激励限售股份,002802
2020-10-12,10.50万,0.10%,0.29%,股权激励限售股份,002802
2019-07-12,7000.00万,60.34%,152.17%,首发原股东限售股份,002803
2019-07-08,4259.00万,43.95%,79.38%,首发原股东限售股份,002805
2019-01-11,44.20万,0.32%,0.79%,股权激励限售股份,002806
2019-07-26,5819.10万,42.44%,103.61%,首发原股东限售股份,002806
2020-01-13,33.15万,0.24%,0.59%,股权激励限售股份,002806
2021-01-11,33.15万,0.24%,0.59%,股权激励限售股份,002806
2019-09-02,10.49亿,59.36%,146.37%,首发原股东限售股份,002807
2019-08-12,1.03亿,53.48%,116.90%,首发原股东限售股份,002808
2018-07-11,100.79万,0.81%,1.68%,股权激励限售股份,002809
2019-07-11,100.79万,0.81%,1.68%,股权激励限售股份,002809
2019-08-23,5743.31万,45.93%,95.47%,首发原股东限售股份,002809
2020-07-13,100.79万,0.81%,1.68%,股权激励限售股份,002809
2021-07-12,100.79万,0.81%,1.68%,股权激励限售股份,002809
2022-07-11,100.79万,0.81%,1.68%,股权激励限售股份,002809
2019-08-26,4439.99万,46.46%,86.79%,首发原股东限售股份,002810
2019-09-09,1.35亿,75.00%,300.00%,首发原股东限售股份,002811
2018-06-11,77.10万,0.57%,1.23%,股权激励限售股份,002812
2019-06-10,77.10万,0.57%,1.23%,股权激励限售股份,002812
2019-09-16,7100.64万,52.04%,112.93%,首发原股东限售股份,002812
2020-06-09,102.80万,0.75%,1.64%,股权激励限售股份,002812
2019-10-14,9000.00万,75.00%,300.00%,首发原股东限售股份,002813
2019-10-14,2.91亿,70.97%,274.15%,首发原股东限售股份,002815
2019-10-25,3581.75万,35.82%,62.51%,首发原股东限售股份,002816
2019-10-25,4513.00万,52.07%,108.64%,首发原股东限售股份,002817
2019-11-11,3.48亿,79.20%,380.77%,首发原股东限售股份,002818
2019-11-11,5898.07万,52.04%,133.41%,首发原股东限售股份,002819
2019-11-18,4205.16万,32.85%,72.36%,首发原股东限售股份,002820
2018-04-13,175.35万,0.76%,1.47%,股权激励限售股份,002821
2019-04-15,131.51万,0.57%,1.10%,股权激励限售股份,002821
2019-11-18,1.06亿,46.26%,89.23%,首发原股东限售股份,002821
2020-04-13,131.51万,0.57%,1.10%,股权激励限售股份,002821
2019-11-29,2.82亿,46.99%,92.13%,首发原股东限售股份,002822
2019-02-20,138.69万,0.48%,1.41%,股权激励限售股份,002823
2019-11-25,1.83亿,63.08%,185.66%,首发原股东限售股份,002823
2020-02-20,184.92万,0.64%,1.87%,股权激励限售股份,002823
2020-01-13,8237.23万,45.76%,111.25%,首发原股东限售股份,002824
2019-02-27,10.85万,0.11%,0.37%,股权激励限售股份,002825
2019-11-29,7016.15万,69.94%,240.01%,首发原股东限售股份,002825
2020-02-27,10.85万,0.11%,0.37%,股权激励限售股份,002825
2019-12-09,5803.47万,30.59%,58.49%,首发原股东限售股份,002826
2019-12-09,1.21亿,65.68%,191.39%,首发原股东限售股份,002827
2018-08-30,102.80万,0.86%,1.80%,股权激励限售股份,002828
2019-08-30,51.40万,0.43%,0.90%,股权激励限售股份,002828
2019-12-09,5919.00万,49.42%,103.51%,首发原股东限售股份,002828
2020-08-31,102.80万,0.86%,1.80%,股权激励限售股份,002828
2018-12-07,74.50万,0.46%,1.26%,股权激励限售股份,002829
2019-03-13,245.40万,1.52%,4.16%,股权激励限售股份,002829
2019-12-09,74.50万,0.46%,1.26%,股权激励限售股份,002829
2019-12-13,9292.25万,57.48%,157.47%,首发原股东限售股份,002829
2020-03-13,245.40万,1.52%,4.16%,股权激励限售股份,002829
2019-12-13,9350.00万,70.12%,234.69%,首发原股东限售股份,002830
2019-12-16,2.63亿,65.74%,220.08%,首发原股东限售股份,002831
2019-12-23,5600.00万,52.50%,120.51%,首发原股东限售股份,002832
2018-06-06,74.60万,0.55%,1.22%,股权激励限售股份,002833
2018-11-01,3.56万,0.03%,0.06%,股权激励限售股份,002833
2019-06-06,55.95万,0.41%,0.91%,股权激励限售股份,002833
2019-11-01,2.67万,0.02%,0.04%,股权激励限售股份,002833
2019-12-30,7209.00万,53.28%,117.66%,首发原股东限售股份,002833
2020-06-08,55.95万,0.41%,0.91%,股权激励限售股份,002833
2020-11-02,2.67万,0.02%,0.04%,股权激励限售股份,002833
2019-12-30,1.31亿,60.57%,180.26%,首发原股东限售股份,002835
2019-12-30,1.04亿,64.77%,183.85%,首发原股东限售股份,002836
2018-05-18,103.00万,0.51%,1.53%,股权激励限售股份,002837
2018-09-25,9.85万,0.05%,0.15%,股权激励限售股份,002837
2019-05-21,206.00万,1.02%,3.06%,股权激励限售股份,002837
2019-09-23,19.69万,0.10%,0.29%,股权激励限售股份,002837
2019-12-30,1.30亿,63.96%,192.36%,首发原股东限售股份,002837
2020-05-18,206.00万,1.02%,3.06%,股权激励限售股份,002837
2020-09-22,19.69万,0.10%,0.29%,股权激励限售股份,002837
2020-01-06,8738.77万,69.36%,232.08%,首发原股东限售股份,002838
2020-01-24,9.73亿,53.85%,116.67%,首发原股东限售股份,002839
2020-01-10,8084.26万,45.25%,82.64%,首发原股东限售股份,002840
2018-06-19,112.50万,0.28%,2.78%,股权激励限售股份,002841
2019-06-19,84.38万,0.21%,2.08%,股权激励限售股份,002841
2020-01-20,1.58亿,38.90%,390.70%,首发原股东限售股份,002841
2020-03-09,23.75万,0.06%,0.59%,股权激励限售股份,002841
2020-06-19,84.38万,0.21%,2.08%,股权激励限售股份,002841
2021-03-08,23.75万,0.06%,0.59%,股权激励限售股份,002841
2022-01-19,2.05亿,50.34%,505.59%,首发原股东限售股份,002841
2020-01-20,5775.00万,57.75%,136.69%,首发原股东限售股份,002842
2018-12-20,50.85万,0.36%,0.61%,股权激励限售股份,002843
2019-12-20,50.85万,0.36%,0.61%,股权激励限售股份,002843
2020-01-20,5600.00万,39.52%,66.67%,首发原股东限售股份,002843
2020-12-21,67.80万,0.48%,0.81%,股权激励限售股份,002843
2018-07-31,233.70万,1.16%,3.75%,股权激励限售股份,002845
2019-01-24,907.20万,4.51%,14.54%,追加承诺限售股份上市流通,002845
2019-07-31,233.70万,1.16%,3.75%,股权激励限售股份,002845
2020-01-27,1.21亿,59.86%,193.15%,首发原股东限售股份,002845
2020-07-31,233.70万,1.16%,3.75%,股权激励限售股份,002845
2021-08-02,233.70万,1.16%,3.75%,股权激励限售股份,002845
2019-02-13,79.30万,0.41%,1.57%,股权激励限售股份,002846
2020-02-07,1.34亿,69.05%,266.67%,首发原股东限售股份,002846
2020-02-13,105.73万,0.54%,2.10%,股权激励限售股份,002846
2021-02-15,79.30万,0.41%,1.57%,股权激励限售股份,002846
2020-02-10,8793.15万,70.91%,249.09%,首发原股东限售股份,002847
2020-02-13,6011.26万,35.96%,68.58%,首发原股东限售股份,002848
2020-02-17,3676.04万,42.42%,95.92%,首发原股东限售股份,002849
2020-03-02,7737.15万,55.27%,124.93%,首发原股东限售股份,002850
2018-09-14,88.23万,0.49%,1.98%,股权激励限售股份,002851
2019-09-16,88.23万,0.49%,1.98%,股权激励限售股份,002851
2020-03-06,6396.91万,35.41%,143.75%,首发原股东限售股份,002851
2020-09-14,117.64万,0.65%,2.64%,股权激励限售股份,002851
2020-03-10,8478.87万,49.88%,114.94%,首发原股东限售股份,002852
2020-03-10,9731.08万,62.64%,167.69%,首发原股东限售股份,002853
2018-03-21,2340.00万,9.75%,39.00%,首发原股东限售股份,002855
2020-03-23,1.57亿,65.25%,261.00%,首发原股东限售股份,002855
2020-03-20,7600.00万,75.00%,299.92%,首发原股东限售股份,002856
2018-03-23,1092.39万,13.65%,54.62%,首发原股东限售股份,002857
2020-03-23,4907.61万,61.35%,245.38%,首发原股东限售股份,002857
2018-03-26,2017.31万,31.94%,127.68%,首发原股东限售股份,002858
2020-03-24,2718.69万,43.04%,172.07%,首发原股东限售股份,002858
2018-04-09,5026.23万,19.66%,86.36%,首发原股东限售股份,002859
2020-04-07,1.47亿,57.58%,252.99%,首发原股东限售股份,002859
2018-04-12,2040.87万,26.86%,134.27%,首发原股东限售股份,002860
2020-04-13,4036.99万,53.13%,265.59%,首发原股东限售股份,002860
2018-04-13,3450.72万,28.12%,112.47%,首发原股东限售股份,002861
2020-04-13,5751.12万,46.87%,187.46%,首发原股东限售股份,002861
2018-04-11,1566.00万,19.58%,78.30%,首发原股东限售股份,002862
2020-04-13,4434.00万,55.43%,221.70%,首发原股东限售股份,002862
2018-04-18,5378.40万,24.28%,96.91%,首发原股东限售股份,002863
2020-04-20,1.12亿,50.66%,202.19%,首发原股东限售股份,002863
2018-11-16,2782.90万,32.11%,128.42%,首发原股东限售股份,002864
2020-11-16,3717.10万,42.89%,171.53%,首发原股东限售股份,002864
2018-04-25,810.00万,6.75%,27.00%,首发原股东限售股份,002865
2020-04-27,8190.00万,68.25%,273.00%,首发原股东限售股份,002865
2018-04-26,1152.00万,8.02%,32.08%,首发原股东限售股份,002866
2020-04-27,9620.00万,66.98%,267.92%,首发原股东限售股份,002866
2018-04-27,8622.64万,18.04%,112.20%,首发原股东限售股份,002867
2020-04-27,3.15亿,65.87%,409.59%,首发原股东限售股份,002867
2018-05-03,846.00万,7.05%,28.20%,首发原股东限售股份,002868
2020-05-04,8154.00万,67.95%,271.80%,首发原股东限售股份,002868
2018-05-15,2148.00万,18.23%,72.76%,首发原股东限售股份,002869
2020-05-15,6680.00万,56.71%,226.29%,首发原股东限售股份,002869
2018-05-15,4980.00万,44.82%,179.98%,首发原股东限售股份,002870
2019-06-17,13.57万,0.12%,0.49%,股权激励限售股份,002870
2020-05-15,3320.00万,29.88%,119.99%,首发原股东限售股份,002870
2020-06-15,13.57万,0.12%,0.49%,股权激励限售股份,002870
2021-06-15,18.10万,0.16%,0.65%,股权激励限售股份,002870
2020-05-11,5100.00万,75.00%,300.00%,首发原股东限售股份,002871
2018-05-21,9035.88万,42.62%,170.49%,首发原股东限售股份,002872
2020-05-19,6864.12万,32.38%,129.51%,首发原股东限售股份,002872
2018-05-21,2123.32万,30.83%,123.31%,首发原股东限售股份,002873
2020-05-19,3042.68万,44.17%,176.69%,首发原股东限售股份,002873
2018-06-01,490.50万,4.83%,19.62%,首发原股东限售股份,002875
2018-12-17,48.90万,0.48%,1.96%,股权激励限售股份,002875
2019-12-16,48.90万,0.48%,1.96%,股权激励限售股份,002875
2020-06-01,7009.50万,68.97%,280.38%,首发原股东限售股份,002875
2020-12-15,65.20万,0.64%,2.61%,股权激励限售股份,002875
2018-05-25,3872.41万,48.41%,193.87%,首发原股东限售股份,002876
2020-05-25,2127.59万,26.59%,106.52%,首发原股东限售股份,002876
2018-06-05,4400.00万,35.99%,143.98%,首发原股东限售股份,002877
2020-06-05,4768.00万,39.01%,156.02%,首发原股东限售股份,002877
2018-06-06,793.33万,10.36%,42.11%,首发原股东限售股份,002878
2018-11-26,37.36万,0.49%,1.98%,股权激励限售股份,002878
2019-11-25,37.36万,0.49%,1.98%,股权激励限售股份,002878
2020-06-08,4858.67万,63.42%,257.89%,首发原股东限售股份,002878
2020-11-24,49.81万,0.65%,2.64%,股权激励限售股份,002878
2018-07-09,5541.40万,40.17%,158.33%,首发原股东限售股份,002879
2020-07-07,4752.00万,34.45%,135.77%,首发原股东限售股份,002879
2018-06-19,783.00万,7.25%,29.00%,首发原股东限售股份,002880
2020-06-16,7317.00万,67.75%,271.00%,首发原股东限售股份,002880
2020-06-22,8000.00万,75.00%,299.96%,首发原股东限售股份,002881
2018-07-16,300.00万,0.71%,3.75%,首发原股东限售股份,002882
2020-07-16,3.42亿,80.47%,427.50%,首发原股东限售股份,002882
2018-06-20,1098.88万,20.60%,82.41%,首发原股东限售股份,002883
2019-06-20,407.64万,7.64%,30.57%,首发原股东限售股份,002883
2020-06-22,2493.48万,46.75%,187.01%,首发原股东限售股份,002883
2018-07-11,2504.72万,32.33%,129.31%,首发原股东限售股份,002884
2020-07-13,3305.28万,42.67%,170.64%,首发原股东限售股份,002884
2018-06-27,1008.53万,12.61%,50.43%,首发原股东限售股份,002885
2020-06-29,4991.47万,62.39%,249.57%,首发原股东限售股份,002885
2018-06-27,1446.47万,18.44%,73.77%,首发原股东限售股份,002886
2020-06-29,4435.88万,56.56%,226.23%,首发原股东限售股份,002886
2018-08-01,667.92万,8.35%,33.40%,首发原股东限售股份,002887
2020-08-03,5332.08万,66.65%,266.60%,首发原股东限售股份,002887
2018-07-23,293.76万,3.53%,14.14%,首发原股东限售股份,002888
2020-07-21,5940.00万,71.47%,285.85%,首发原股东限售股份,002888
2018-07-31,279.44万,2.02%,8.09%,首发原股东限售股份,002889
2020-07-31,1.01亿,72.97%,291.85%,首发原股东限售股份,002889
2018-08-02,3094.05万,46.41%,185.61%,首发原股东限售股份,002890
2020-08-03,1905.95万,28.59%,114.33%,首发原股东限售股份,002890
2018-08-21,4453.50万,44.54%,178.14%,首发原股东限售股份,002891
2020-08-21,3046.50万,30.47%,121.86%,首发原股东限售股份,002891
2018-08-17,873.60万,10.45%,49.64%,首发原股东限售股份,002892
2020-08-17,5726.40万,68.50%,325.36%,首发原股东限售股份,002892
2018-09-17,5611.52万,46.76%,187.05%,首发原股东限售股份,002893
2020-09-15,3388.48万,28.24%,112.95%,首发原股东限售股份,002893
2018-08-27,4903.20万,12.04%,122.55%,首发原股东限售股份,002895
2019-02-11,282.92万,0.69%,7.07%,股权激励限售股份,002895
2020-02-10,212.19万,0.52%,5.30%,股权激励限售股份,002895
2020-08-25,3.11亿,76.39%,777.23%,首发原股东限售股份,002895
2021-02-09,212.19万,0.52%,5.30%,股权激励限售股份,002895
2018-08-29,1425.00万,17.81%,71.25%,首发原股东限售股份,002896
2020-08-31,4575.00万,57.19%,228.75%,首发原股东限售股份,002896
2018-09-07,1616.45万,15.15%,60.61%,首发原股东限售股份,002897
2020-09-07,6383.56万,59.84%,239.35%,首发原股东限售股份,002897
2018-09-12,2907.38万,18.17%,72.68%,首发原股东限售股份,002898
2020-09-14,9092.62万,56.83%,227.32%,首发原股东限售股份,002898
2018-09-17,4933.80万,41.12%,164.46%,首发原股东限售股份,002899
2020-09-15,4066.20万,33.89%,135.54%,首发原股东限售股份,002899
2018-09-25,4380.50万,20.75%,83.02%,首发原股东限售股份,002900
2020-09-22,1.14亿,54.25%,216.98%,首发原股东限售股份,002900
2020-09-22,3.60亿,89.98%,897.76%,首发原股东限售股份,002901
2018-10-08,3727.50万,26.63%,106.50%,首发原股东限售股份,002902
2020-09-29,6772.50万,48.38%,193.50%,首发原股东限售股份,002902
2018-10-15,1900.00万,19.00%,76.00%,首发原股东限售股份,002903
2020-10-13,5600.00万,56.00%,224.00%,首发原股东限售股份,002903
2020-10-16,1.26亿,75.00%,300.00%,首发原股东限售股份,002905
2018-10-15,1.29亿,27.30%,176.67%,首发原股东限售股份,002906
2020-10-13,2.71亿,57.25%,370.52%,首发原股东限售股份,002906
2018-10-22,5400.00万,13.50%,134.80%,首发原股东限售股份,002907
2020-10-20,3.06亿,76.49%,763.85%,首发原股东限售股份,002907
2018-10-22,5958.19万,44.68%,178.71%,首发原股东限售股份,002908
2020-10-20,4041.81万,30.31%,121.23%,首发原股东限售股份,002908
2018-10-26,2668.93万,22.24%,88.96%,首发原股东限售股份,002909
2020-10-26,6331.07万,52.76%,211.04%,首发原股东限售股份,002909
2018-10-31,2727.79万,14.56%,58.24%,首发原股东限售股份,002910
2020-11-02,7809.21万,41.68%,166.72%,首发原股东限售股份,002910
2018-11-22,2.15亿,38.67%,383.93%,首发原股东限售股份,002911
2020-11-23,2.85亿,51.26%,508.93%,首发原股东限售股份,002911
2018-11-21,1568.75万,23.52%,93.94%,首发原股东限售股份,002912
2020-11-23,1652.85万,24.78%,98.97%,首发原股东限售股份,002912
2022-11-21,1778.40万,26.66%,106.49%,首发原股东限售股份,002912
2020-12-01,1.08亿,75.00%,300.00%,首发原股东限售股份,002913
2018-12-05,637.00万,5.69%,22.75%,首发原股东限售股份,002915
2020-12-07,7763.00万,69.31%,277.25%,首发原股东限售股份,002915
2018-12-13,1472.10万,5.26%,21.03%,首发原股东限售股份,002916
2020-12-14,1.95亿,69.74%,278.97%,首发原股东限售股份,002916
2018-12-10,559.00万,4.94%,19.77%,首发原股东限售股份,002917
2020-12-08,7920.00万,70.05%,280.16%,首发原股东限售股份,002917
2018-12-19,1610.00万,10.21%,40.83%,首发原股东限售股份,002918
2020-12-21,1.02亿,64.79%,259.17%,首发原股东限售股份,002918
2018-12-18,1515.18万,18.61%,74.42%,首发原股东限售股份,002919
2020-12-18,4591.20万,56.39%,225.50%,首发原股东限售股份,002919
