日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2016-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,6845831,0.78%,不变,--,600180
2017-06-30,UBS AG,QFII,A股,5969887,0.37%,新进,--,600185
2017-12-31,VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4738200,0.24%,新进,--,600190
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4738200,0.24%,不变,--,600190
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4738200,0.24%,不变,--,600190
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4738200,0.24%,不变,--,600190
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4738200,0.24%,不变,--,600190
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,483257900,20.20%,2600,0.00%,600196
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,483255300,20.20%,80633000,20.03%,600196
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,402622300,17.41%,-1000,0.00%,600196
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,402623300,17.42%,-14500,0.00%,600196
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,402637800,17.43%,12500,0.00%,600196
2016-12-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,1799945,0.41%,不变,--,600197
2017-06-30,AMERICAN AVIATION LDC.,其它,B股,216086402,1.77%,不变,--,600221
2017-03-31,AMERICAN AVIATION LDC.,其它,B股,216086402,1.77%,不变,--,600221
2016-12-31,AMERICAN AVIATION LDC.,其它,B股,216086402,1.77%,不变,--,600221
2016-09-30,AMERICAN AVIATION LDC.,其它,B股,216086402,1.77%,不变,--,600221
2017-09-30,TEREX EQUIPMENT LIMITED,其它,A股,42780000,25.16%,不变,--,600262
2017-06-30,TEREX EQUIPMENT LIMITED,其它,A股,42780000,25.16%,不变,--,600262
2017-03-31,TEREX EQUIPMENT LIMITED,其它,A股,42780000,25.16%,不变,--,600262
2016-12-31,TEREX EQUIPMENT LIMITED,其它,A股,42780000,25.16%,不变,--,600262
2016-09-30,TEREX EQUIPMENT LIMITED,其它,A股,42780000,25.16%,不变,--,600262
2017-09-30,BOCI SECURITIES LIMITED,证券公司,B股,1322725,0.55%,不变,--,600272
2017-09-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,1185991,0.49%,不变,--,600272
2017-06-30,BOCI SECURITIES LIMITED,证券公司,B股,1322725,0.55%,不变,--,600272
2017-06-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,1185991,0.49%,-100,-0.01%,600272
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,762600,0.32%,新进,--,600272
2017-03-31,BOCI SECURITIES LIMITED,证券公司,B股,1322725,0.55%,200500,17.87%,600272
2017-03-31,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,1186091,0.49%,不变,--,600272
2016-12-31,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,1186091,0.49%,不变,--,600272
2016-12-31,BOCI SECURITIES LIMITED,证券公司,B股,1122225,0.47%,新进,--,600272
2016-09-30,SHENWAN HONGYUAN NOMINEES(H.K.) LIMITED,其它,B股,1675785,0.70%,新进,--,600272
2016-09-30,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,证券公司,B股,1186091,0.49%,不变,--,600272
2016-12-31,"JPMORGAN CHASEBANK,NATIONAL ASSOCIATION",QFII,A股,10799869,1.86%,700000,6.93%,600273
2016-12-31,UBS AG,QFII,A股,6014774,1.04%,-560100,-8.52%,600273
2016-09-30,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,10099869,1.74%,新进,--,600273
2016-09-30,UBS AG,QFII,A股,6574874,1.13%,新进,--,600273
2017-03-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,15418100,0.40%,不变,--,600282
2016-12-31,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,15418100,0.40%,-181,0.00%,600282
2017-09-30,SKY ORIGIN LIMITED ,其它,B股,11745839,1.14%,不变,--,600295
2017-09-30,BEST MOULD LIMITED,其它,B股,10806443,1.05%,不变,--,600295
2017-09-30,WISE STATE LIMITED ,其它,B股,9218159,0.89%,不变,--,600295
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,6099550,0.59%,不变,--,600295
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,5255900,0.51%,新进,--,600295
2017-09-30,NORGES BANK ,QFII,B股,3852104,0.37%,新进,--,600295
2017-06-30,SKY ORIGIN LIMITED,其它,B股,11745839,1.14%,不变,--,600295
2017-06-30,BEST MOULD LIMITED,其它,B股,10806443,1.05%,不变,--,600295
2017-06-30,WISE STATE LIMITED,其它,B股,9218159,0.89%,不变,--,600295
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,6099550,0.59%,不变,--,600295
2017-03-31,SKY ORIGIN LIMITED,其它,B股,11745839,1.14%,不变,--,600295
2017-03-31,BEST MOULD LIMITED,其它,B股,10806443,1.05%,不变,--,600295
2017-03-31,WISE STATE LIMITED,其它,B股,9218159,0.89%,不变,--,600295
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,6099550,0.59%,不变,--,600295
2016-12-31,SKY ORIGIN LIMITED,其它,B股,11745839,1.14%,不变,--,600295
2016-12-31,BEST MOULD LIMITED,其它,B股,10806443,1.05%,5457067,102.01%,600295
2016-12-31,WISE STATE LIMITED,其它,B股,9218159,0.89%,不变,--,600295
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,6099550,0.59%,1282700,26.63%,600295
2016-09-30,SKY ORIGIN LIMITED,其它,B股,11745839,1.14%,不变,--,600295
2016-09-30,WISE STATELIMITED,其它,B股,9218159,0.89%,不变,--,600295
2016-09-30,BEST MOULD LIMITED,其它,B股,5349376,0.52%,新进,--,600295
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEXFUND,其它,B股,4816850,0.47%,新进,--,600295
2017-09-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,4941442,0.60%,76000,1.56%,600298
2017-06-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,4865442,0.60%,新进,--,600298
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,24764132,0.40%,新进,--,600307
2017-09-30,UBS AG,QFII,A股,10461594,0.90%,3897052,59.37%,600308
2017-06-30,UBS AG,QFII,A股,6564542,0.56%,868052,15.24%,600308
2017-03-31,UBS AG,QFII,A股,5696490,0.49%,752100,15.21%,600308
2016-12-31,UBS AG,QFII,A股,4944390,0.42%,-126600,-2.50%,600308
2016-09-30,UBS AG,QFII,A股,5070990,0.43%,-542000,-9.66%,600308
2016-12-31,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,3778189,0.46%,不变,--,600312
2016-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,3778189,0.46%,不变,--,600312
2017-09-30,ZHEN HUA ENGINEERING COMPANY LIMITED,其它,B股,749677500,17.08%,不变,--,600320
2017-06-30,ZHEN HUA ENGINEERING COMPANY LIMITED,其它,B股,749677500,17.08%,不变,--,600320
2017-03-31,ZHEN HUA ENGINEERING COMPANY LIMITED,其它,B股,749677500,17.08%,不变,--,600320
2016-12-31,ZHEN HUA ENGINEERING COMPANY LIMITED,其它,B股,749677500,17.08%,不变,--,600320
2016-09-30,ZHEN HUA ENGINEERING COMPANY LIMITED,其它,B股,749677500,17.08%,不变,--,600320
2017-03-31,UBS AG,QFII,A股,42907252,3.88%,-1637100,-3.68%,600322
2016-12-31,UBS AG,QFII,A股,44544352,4.03%,不变,--,600322
2016-12-31,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,10455800,0.95%,-273700,-2.55%,600322
2016-09-30,UBS AG,QFII,A股,44544352,4.03%,新进,--,600322
2016-09-30,CITIGROUP GLOBAL MARKETS LIMITED,QFII,A股,10729500,0.97%,新进,--,600322
2017-09-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,9987954,1.59%,1461000,17.13%,600323
2017-06-30,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,8526954,1.36%,不变,--,600323
2017-03-31,BILL & MELINDA GATES FOUNDATION TRUST,QFII,A股,8526954,1.36%,新进,--,600323
2017-09-30,PHILLIP SECURITIES PTE LTD,其它,S股,25515633,3.33%,-1194559,-4.47%,600329
2017-09-30,RAFFLES NOMINEES (PTE) LTD,其它,S股,22971379,3.00%,-1614500,-6.57%,600329
2017-09-30,DBS VICKERS SECS (S) PTE LTD,证券公司,S股,18300400,2.39%,837900,4.80%,600329
2017-09-30,CITIBANK NOMS S'PORE PTE LTD,金融,S股,17925145,2.34%,-842600,-4.49%,600329
2017-09-30,ABN AMRO CLEARING BANK N.V.,金融,S股,17124500,2.24%,-4284300,-20.01%,600329
2017-09-30,DBS NOMINEES PTE LTD,其它,S股,12393859,1.62%,2886059,30.35%,600329
2017-09-30,HSBC (SINGAPORE) NOMS PTE LTD,其它,S股,8561900,1.12%,新进,--,600329
2017-06-30,PHILLIP SECURITIES PTE LTD,其它,S股,26710192,3.49%,-1889100,-6.61%,600329
2017-06-30,RAFFLES NOMINEES (PTE) LTD,其它,S股,24585879,3.21%,-252500,-1.02%,600329
2017-06-30,ABN AMRO CLEARING BANK N.V.,金融,S股,21408800,2.80%,-641700,-2.91%,600329
2017-06-30,CITIBANK NOMS S''PORE PTE LTD,金融,S股,18767745,2.45%,86835,0.46%,600329
2017-06-30,DBS VICKERS SECS (S) PTE LTD,证券公司,S股,17462500,2.28%,-689700,-3.80%,600329
2017-06-30,OCBC SECURITIES PRIVATE LTD,证券公司,S股,11792100,1.54%,175400,1.51%,600329
2017-06-30,DBS NOMINEES PTE LTD,其它,S股,9507800,1.24%,-1926162,-16.85%,600329
2017-03-31,PHILLIP SECURITIES PTE LTD,其它,S股,28599292,3.73%,-949100,-3.21%,600329
2017-03-31,RAFFLES NOMINEES (PTE) LTD,其它,S股,24838379,3.24%,-1233000,-4.73%,600329
2017-03-31,ABN AMRO CLEARING BANK N.V.,金融,S股,22050500,2.88%,3646900,19.82%,600329
2017-03-31,CITIBANK NOMS S''PORE PTE LTD,金融,S股,18680910,2.44%,-1059000,-5.36%,600329
2017-03-31,DBS VICKERS SECS (S) PTE LTD,证券公司,S股,18152200,2.37%,205000,1.14%,600329
2017-03-31,OCBC SECURITIES PRIVATE LTD,证券公司,S股,11616700,1.52%,-673200,-5.48%,600329
2017-03-31,DBS NOMINEES PTE LTD,其它,S股,11433962,1.49%,-1019300,-8.19%,600329
2016-12-31,PHILLIP SECURITIES PTE LTD,其它,S股,29548392,3.86%,2520600,9.33%,600329
2016-12-31,RAFFLES NOMINEES (PTE) LTD,其它,S股,26071379,3.40%,-943800,-3.49%,600329
2016-12-31,CITIBANK NOMS S'PORE PTE LTD,金融,S股,19739910,2.58%,-15421156,-43.86%,600329
2016-12-31,ABN AMRO CLEARING BANK N.V.,金融,S股,18403600,2.40%,新进,--,600329
2016-12-31,DBS VICKERS SECS (S) PTE LTD,证券公司,S股,17947200,2.34%,129100,0.72%,600329
2016-12-31,DBS NOMINEES PTE LTD,其它,S股,12453262,1.63%,-1533238,-10.96%,600329
2016-12-31,OCBC SECURITIES PRIVATE LTD,证券公司,S股,12289900,1.60%,-1238400,-9.15%,600329
2016-12-31,BANK OF CHINA NOMINEES PTE LTD,其它,S股,6056800,0.79%,不变,--,600329
2016-09-30,CITIBANK NOMS S'PORE PTE LTD,金融,S股,35161066,4.59%,566821,1.64%,600329
2016-09-30,PHILLIP SECURITIES PTE LTD,其它,S股,27027792,3.53%,-2474900,-8.39%,600329
2016-09-30,RAFFLES NOMINEES (PTE) LTD,其它,S股,27015179,3.53%,-1446321,-5.08%,600329
2016-09-30,DBS VICKERS SECS (S) PTE LTD,证券公司,S股,17818100,2.33%,492700,2.84%,600329
2016-09-30,DBS NOMINEES PTE LTD,其它,S股,13986500,1.83%,-1036900,-6.90%,600329
2016-09-30,OCBC SECURITIES PRIVATE LTD,证券公司,S股,13528300,1.77%,2849600,26.68%,600329
2016-09-30,BANK OF CHINA NOMINEES PTE LTD,其它,S股,6056800,0.79%,95800,1.61%,600329
2017-09-30,UBS AG,QFII,A股,16799198,2.52%,1883244,12.63%,600361
2017-06-30,UBS AG,QFII,A股,14915954,2.24%,192500,1.31%,600361
2017-03-31,UBS AG,QFII,A股,14723454,2.21%,新进,--,600361
2017-09-30,Commonwealth Bank of Australia,金融,H股,122305300,2.44%,23718070,24.06%,600377
2017-09-30,"BlackRock, Inc.",其它,H股,121527903,2.42%,451801,0.37%,600377
2017-09-30,JPMorgan Chase & Co.,金融,H股,82901847,1.65%,不变,--,600377
2017-09-30,Mondrian Investment Partners Limited,投资公司,H股,59580000,1.19%,-12746000,-17.62%,600377
2017-06-30,"BlackRock, Inc.",其它,H股,121076102,2.41%,-4288772,-3.42%,600377
2017-06-30,Commonwealth Bank of Australia,金融,H股,98587230,1.96%,12077043,13.96%,600377
2017-06-30,JPMorgan Chase & Co.,金融,H股,82901847,1.65%,不变,--,600377
2017-06-30,Mondrian Investment Partners Limited,投资公司,H股,72326000,1.44%,-25286000,-25.90%,600377
2017-03-31,"BlackRock, Inc.",其它,H股,125364874,2.50%,984309,0.79%,600377
2017-03-31,Mondrian Investment Partners Limited,投资公司,H股,97612000,1.94%,-12180000,-11.09%,600377
2017-03-31,Commonwealth Bank of Australia,金融,H股,86510187,1.72%,11614000,15.51%,600377
2017-03-31,JPMorgan Chase & Co.,金融,H股,82901847,1.65%,不变,--,600377
2016-12-31,"BlackRock, Inc.",其它,H股,124380565,2.48%,-5043650,-3.90%,600377
2016-12-31,Mondrian Investment Partners Limited,投资公司,H股,109792000,2.19%,-274000,-0.25%,600377
2016-12-31,JPMorgan Chase & Co.,金融,H股,82901847,1.65%,-3009112,-3.50%,600377
2016-12-31,Commonwealth Bank of Australia,金融,H股,74896187,1.49%,新进,--,600377
2016-09-30,"BlackRock, Inc.",其它,H股,129424215,2.58%,11981981,10.20%,600377
2016-09-30,Mondrian Investment Partners Limited,投资公司,H股,110066000,2.19%,602000,0.55%,600377
2016-09-30,JPMorgan Chase & Co.,金融,H股,85910959,1.71%,不变,--,600377
2017-09-30,BEIJING ENTERPRISES (DAIRY) LIMITED,其它,A股,296669387,33.52%,-170000,-0.06%,600429
2017-06-30,BEIJING ENTERPRISES (DAIRY) LIMITED,其它,A股,296839387,33.54%,不变,--,600429
2017-03-31,BEIJING ENTERPRISES (DAIRY) LIMITED,其它,A股,296839387,33.54%,-14875604,-4.77%,600429
2016-12-31,BEIJING ENTERPRISES (DAIRY) LIMITED,其它,A股,311714991,35.22%,-100000,-0.03%,600429
2016-09-30,BEIJING ENTERPRISES (DAIRY) LIMITED,其它,A股,311814991,35.23%,-14975509,-4.58%,600429
2017-09-30,UBS AG,QFII,A股,4900068,1.02%,新进,--,600449
2016-12-31,UBS AG,QFII,A股,5360264,0.37%,新进,--,600467
2017-06-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,7079212,0.53%,不变,--,600507
2017-03-31,MORGAN STANLEY & CO.INTERNATIONAL PLC.,QFII,A股,7079212,0.53%,新进,--,600507
2017-03-31,UBS AG,QFII,A股,1220183,0.17%,新进,--,600508
2016-09-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,1532700,0.21%,新进,--,600508
2017-09-30,GIC PRIVATE LIMITED,QFII,A股,4288777,0.34%,-274073,-6.01%,600519
2017-06-30,GIC PRIVATE LIMITED,QFII,A股,4562850,0.36%,-70307,-1.52%,600519
2017-03-31,GIC PRIVATE LIMITED,QFII,A股,4633157,0.37%,-388326,-7.73%,600519
2016-12-31,GIC PRIVATE LIMITED,QFII,A股,5021483,0.40%,-9726388,-65.95%,600519
2016-09-30,GIC PRIVATE LIMITED,QFII,A股,14747871,1.17%,-4337953,-22.73%,600519
2017-09-30,UBS AG,QFII,A股,27009655,2.57%,-2606400,-8.80%,600533
2017-06-30,UBS AG,QFII,A股,29616055,2.82%,新进,--,600533
2017-09-30,HKSCC NOMINEES LIMITED,其它,H股,724683099,33.23%,48000,0.01%,600548
2017-06-30,HKSCC NOMINEES LIMITED,其它,H股,724635099,33.23%,-16000,0.00%,600548
2017-03-31,HKSCC NOMINEES LIMITED,其它,H股,724651099,33.23%,1944000,0.27%,600548
2016-12-31,HKSCC NOMINEES LIMITED,其它,H股,722707099,33.14%,40000,0.01%,600548
2016-09-30,HKSCC NOMINEES LIMITED,其它,H股,722667099,33.14%,2668000,0.37%,600548
2016-12-31,UBS AG,QFII,A股,3358885,0.91%,不变,--,600552
2016-09-30,UBS AG,QFII,A股,3358885,0.94%,-103200,-2.98%,600552
2017-09-30,Ocean Garden Holdings LTD.,其它,B股,109209525,8.38%,不变,--,600555
2017-06-30,Ocean Garden Holdings LTD.,其它,B股,109209525,8.38%,不变,--,600555
2017-03-31,Ocean Garden Holdings LTD.,其它,B股,109209525,8.38%,不变,--,600555
2016-12-31,Ocean Garden Holdings LTD. ,其它,B股,109209525,8.38%,不变,--,600555
2016-09-30,OceanGardenHoldingsLTD.,其它,B股,109209525,8.38%,不变,--,600555
2016-12-31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,6640167,0.28%,新进,--,600569
2016-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,4513963,0.32%,不变,--,600577
2016-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,QFII,A股,4513963,0.32%,不变,--,600577
2017-06-30,MORGAN STANLEY & CO. INTERNATIONAL PLC.,QFII,A股,2468100,0.32%,新进,--,600581
2017-09-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,9829890,1.00%,不变,--,600584
2017-06-30,TEMASEK FULLERTON ALPHA PTE LTD,QFII,A股,9829890,1.00%,新进,--,600584
2017-03-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",QFII,A股,33509995,0.63%,新进,--,600585
2016-09-30,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,QFII,A股,31008662,0.59%,新进,--,600585
2017-09-30,N.Z. UNDERWATER WORLD ENGINEERING AND DEVELOPMENT CO LIMITED,其它,A股,6671900,7.25%,不变,--,600593
2017-06-30,N.Z.UNDERWATER WORLDE NGINEERING AND DEVELOPMENT CO LIMITED,其它,A股,6671900,7.25%,不变,--,600593
2017-03-31,N.Z. UNDERWATER WORLD ENGINEERING AND DEVELOPMENT CO LIMITED,其它,A股,6671900,7.25%,不变,--,600593
2016-12-31,N.Z. UNDERWATER WORLD ENGINEERING AND DEVELOPMENT CO LIMITED,其它,A股,6671900,7.25%,不变,--,600593
2016-09-30,N.Z. UNDERWATER WORLD ENGINEERING AND DEVELOPMENT CO LIMITED,其它,A股,6671900,7.25%,不变,--,600593
2017-09-30,WATTSBURG CO.LTD.,其它,B股,4400558,0.38%,不变,--,600602
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK,基金管理公司,B股,3574874,0.30%,310501,9.51%,600602
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3144066,0.27%,不变,--,600602
2017-06-30,WATTSBURG CO.LTD.,其它,B股,4400558,0.38%,不变,--,600602
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3264373,0.28%,不变,--,600602
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3144066,0.27%,不变,--,600602
2017-03-31,WATTSBURG CO.LTD.,其它,B股,4400558,0.38%,不变,--,600602
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3264373,0.28%,不变,--,600602
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3144066,0.27%,不变,--,600602
2016-12-31,WATTSBURG CO.LTD.,其它,B股,4400558,0.38%,不变,--,600602
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3264373,0.28%,123000,3.92%,600602
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3144066,0.27%,不变,--,600602
2016-09-30,WATTSBURG CO.LTD.,其它,B股,4400558,0.38%,不变,--,600602
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,3144066,0.27%,496100,18.74%,600602
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3141373,0.27%,不变,--,600602
2017-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,6776782,0.45%,-30600,-0.45%,600604
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,6211826,0.41%,878700,16.48%,600604
2017-06-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,6807382,0.55%,3041241,80.75%,600604
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,5333126,0.43%,2666563,100.00%,600604
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCKINDEX FUND,其它,B股,5203124,0.42%,2601562,100.00%,600604
2017-06-30,ISHARES CORE MSCI EMERGING MARKETS ETF,其它,B股,3638500,0.30%,新进,--,600604
2017-03-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3766141,0.61%,-34063,-0.90%,600604
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,2666563,0.43%,不变,--,600604
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,2601562,0.42%,不变,--,600604
2016-12-31,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3800204,0.62%,-84190,-2.17%,600604
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,2666563,0.43%,163800,6.54%,600604
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,2601562,0.42%,不变,--,600604
2016-09-30,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,证券公司,B股,3884394,0.63%,-396900,-9.27%,600604
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,2601562,0.42%,新进,--,600604
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,2502763,0.41%,111723,4.67%,600604
2016-09-30,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,其它,B股,2218961,0.36%,-209800,-8.64%,600604
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4643648,0.63%,不变,--,600610
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4102000,0.56%,不变,--,600610
2017-09-30,Bank of Singapore Limited,金融,B股,3689950,0.50%,不变,--,600610
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4643648,0.63%,不变,--,600610
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4102000,0.56%,不变,--,600610
2017-06-30,Bank of Singapore Limited,金融,B股,3689950,0.50%,不变,--,600610
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4643648,0.63%,不变,--,600610
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4102000,0.56%,不变,--,600610
2017-03-31,Bank of Singapore Limited,金融,B股,3689950,0.50%,不变,--,600610
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4643648,0.63%,不变,--,600610
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,4102000,0.56%,402700,10.89%,600610
2016-12-31,Bank of Singapore Limited,金融,B股,3689950,0.50%,不变,--,600610
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,4643648,0.71%,1866000,67.18%,600610
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,3699300,0.57%,不变,--,600610
2016-09-30,Bank of Singapore Limited,金融,B股,3689950,0.57%,新进,--,600610
2017-09-30,Fretum Construction&Engineering Enterprise Limited,其它,B股,108801032,4.60%,5582943,5.41%,600611
2017-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,14421708,0.61%,不变,--,600611
2017-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,9221581,0.39%,不变,--,600611
2017-09-30,NORGES BANK,QFII,B股,7981071,0.34%,新进,--,600611
2017-06-30,Fretum Construction& EngineeringEnterprise Limited,其它,B股,103218089,4.37%,4141119,4.18%,600611
2017-06-30,SCBHK A/C BBH S/A VANGUARD EMERGINGMARKETS STOCK INDEX FUND,其它,B股,14421708,0.61%,不变,--,600611
2017-06-30,VANGUARD TOTAL INTERNATIONAL STOCKINDEX FUND,基金管理公司,B股,9221581,0.39%,不变,--,600611
2017-03-31,Fretum Construction & Engineering Enterprise Limited,其它,B股,99076970,4.19%,6341174,6.84%,600611
2017-03-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,14421708,0.61%,不变,--,600611
2017-03-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,9221581,0.39%,不变,--,600611
2017-03-31,NORGES BANK,QFII,B股,7981071,0.34%,不变,--,600611
2016-12-31,Fretum Construction & Engineering Enterprise Limited,其它,B股,92735796,3.92%,4115160,4.64%,600611
2016-12-31,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS STOCK INDEX FUND,其它,B股,14421708,0.61%,不变,--,600611
2016-12-31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,9221581,0.39%,387416,4.39%,600611
2016-12-31,NORGES BANK,QFII,B股,7981071,0.34%,262700,3.40%,600611
2016-12-31,DEUTSCHE BANK AG SINGAPORE BRANCH,金融,B股,6097379,0.26%,不变,--,600611
2016-09-30,Fretum Construction & Engineering Enterprise Limited,其它,B股,88620636,3.75%,1073671,1.23%,600611
2016-09-30,SCBHK A/C BBH S/A VANGUARD EMERGING MARKETS,其它,B股,14421708,0.61%,不变,--,600611
2016-09-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,基金管理公司,B股,8834165,0.37%,354177,4.18%,600611
2016-09-30,NORGES BANK,QFII,B股,7718371,0.33%,1063471,15.98%,600611
