000696,汇添富环保行业股票
000697,汇添富移动互联股票
000698,宝盈科技30混合
000699,中银薪钱包货币
000700,泰达宏利货币B
000701,景顺长城景丰货币A
000704,易方达天天增利货币A
000705,易方达天天增利货币B
000706,中邮多策略混合
000707,景顺长城景丰货币B
000708,华安安享混合
000709,华安汇财通货币
000710,交银现金宝货币A
000711,嘉实医疗保健股票
000712,上投摩根天添宝货币A
000713,上投摩根天添宝货币B
000714,诺安稳健回报灵活配置混合
000715,民生加银家盈理财月度E
000716,工银薪金货币B
000717,融通转型三动力灵活配置混合
000719,南方现金通E
000720,南方稳利1年定开债C
000721,兴业货币A
000722,兴业货币B
000723,建信稳定添利债券C
000724,大成添利宝货币A
000725,大成添利宝货币B
000726,大成添利宝货币E
000727,融通健康产业灵活配置混合
000728,工银目标收益一年定开债
000729,建信中小盘先锋股票
000730,博时现金宝货币A
000734,博时天天增利货币A
000735,博时天天增利货币B
000736,诺安聚利债券A
000737,诺安聚利债券C
000738,中信建投货币A
000739,平安大华新鑫先锋A
000740,兴银货币B
000741,兴银货币A
000742,国泰新经济灵活配置混合
000743,红塔红土盛世普益混合发起式
000744,北信瑞丰稳定收益A
000745,北信瑞丰稳定收益C
000746,招商行业精选股票
000747,广发逆向策略混合
000748,广发活期宝货币A
000750,安信现金增利
000751,嘉实新兴产业股票
000752,博时优势收益信用债
000753,华宝量化对冲混合A
000754,华宝量化对冲混合C
000755,富安达新兴成长混合
000756,建信潜力新蓝筹股票
000757,华富智慧城市灵活配置混合
000758,招商招钱宝货币C
000759,平安大华财富宝货币
000760,工银财富货币A
000761,国富健康优质生活股票
000762,汇添富绝对收益定开混合
000763,工银新财富灵活配置混合
000764,万家货币E
000765,上投岁岁盈定开债券B
000766,上投岁岁盈定开债券D
000767,华富国泰民安灵活配置混合
000768,长城久盈纯债分级债券
000769,长城久盈纯债分级债券A
000770,长城久盈纯债分级债券B
000771,诺安聚鑫宝货币A
000772,景顺长城中国回报灵活配置
000773,万家现金宝A
000774,天弘瑞利分级债券
000775,天弘瑞利分级债券A
000776,天弘瑞利分级债券B
000778,鹏华先进制造股票
000779,诺安聚鑫宝货币B
000780,鹏华医疗保健股票
000781,国投岁增利一年定开债券A
000782,国投岁增利一年定开债券C
000783,博时月月盈短期理财债券A
000784,博时月月盈短期理财债券R
000785,华融现金增利货币A
000786,华融现金增利货币B
000787,华融现金增利货币C
000788,前海开源中国成长混合
000789,易方达龙宝货币A
000790,易方达龙宝货币B
000791,银华双月定期理财债券A
000792,招商定期宝六个月期理财债券
000793,工银高端制造股票
000794,宝盈睿丰创新混合A/B
000796,宝盈睿丰创新混合C
000797,方正富邦金小宝货币
000798,民生加银家盈季度定期宝
000799,民生加银家盈半年定期宝
000800,华商未来主题混合
000801,中金纯债A
000802,中金纯债C
000803,工银研究精选股票
000804,中信建投稳利保本
000805,中银新经济灵活配置混合
000808,招商招利1个月期理财债券A
000809,招商招利1个月期理财债券B
000810,富国收益增强债券A
000812,富国收益增强债券C
000813,鑫元合享分级债券
000814,鑫元合享分级债券A
000815,鑫元合享分级债券B
000816,南方理财金交易型货币A
000817,中银安心回报
000818,诺安天天宝C
000822,东海美丽中国灵活配置
000823,银华高端制造业
000824,圆信永丰双红利A
000825,圆信永丰双红利C
000826,广发百发100指数A
000827,广发百发100指数E
000828,泰达转型机遇
000829,易方达天天发货币A
000830,易方达天天发货币B
000831,工银医疗保健
000832,天弘现金管家货币C
000833,易方达掌柜季季盈理财债券A
000834,大成纳斯达克100指数
000835,华润元大富时中国A50指数
000836,国投瑞银钱多宝货币A
000837,国投瑞银钱多宝货币I
000839,上投摩根纯债丰利债券A
000840,上投摩根纯债丰利债券C
000841,富国新回报灵活配置A
000843,富国新回报灵活配置C
000844,南方绝对收益
000845,国投瑞银信息消费混合
000846,中融货币C
000847,中融货币A
000848,工银添益快线货币
000849,汇丰晋信双核策略A
000850,汇丰晋信双核策略C
000854,鹏华养老产业
000855,上投摩根天添盈货币A
000856,上投摩根天添盈货币B
000857,上投摩根天添盈货币E
000859,融通通瑞债券C
000860,银华惠增利货币
000861,长城货币E
000862,富国天时货币C
000863,富国天时货币D
000865,大成景利混合
000866,华宝制造股票
000867,华宝品质生活股票
000868,国投瑞银增利宝货币A
000869,国投瑞银增利宝货币B
000870,嘉实新收益混合
000871,北信瑞丰宜投宝A
000872,北信瑞丰宜投宝B
000873,华安现金宝货币A
000874,华安现金宝货币B
000875,建信稳定得利债券A
000876,建信稳定得利债券C
000877,华泰柏瑞量化优选混合
000878,中海医药健康产业混合A
000879,中海医药健康产业混合C
000880,富国研究精选灵活配置
000882,中金现金管家A
000883,中金现金管家B
000884,民生加银优选
000885,广发全球农业指数美元现汇
000887,上投摩根稳进回报混合
000889,上投摩根纯债添利债券A
000890,上投摩根纯债添利债券C
000891,博时现金宝货币B
000892,九泰天宝灵活配置混合A
000893,工银创新动力
000894,中欧睿达定期开放
000895,国寿安保薪金宝货币
000896,鑫元半年定开债A
000897,鑫元半年定开债C
000898,华富恒稳纯债债券A
000899,华富恒稳纯债债券C
000901,国开货币A
000902,国开货币B
000903,新华活期添利货币A
000904,银华回报灵活配置定期开放混
000905,鹏华安盈宝货币
000906,广发全球精选股票美元现汇
000907,农银红利日结货币A
000908,农银红利日结货币B
000910,鑫元合丰纯债C
000911,鑫元合丰纯债A
000912,英大现金宝货币
000913,农银医疗保健股票
000914,中加纯债债券
000916,前海开源股息率100强股票
000917,嘉实快线货币A
000920,易方达财富快线货币Y
000921,中邮现金驿站A
000922,中邮现金驿站B
000923,中邮现金驿站C
000924,宝盈先进制造混合
000925,汇添富外延增长主题
000926,中信建投睿信灵活配置混合A
000927,博时大中华亚太精选美元现汇
000928,中融国企改革混合
000929,博时黄金ETFD
000930,博时黄金ETFI
000931,国寿安保尊益信用纯债一年
000932,前海开源睿远稳健增利混合A
000933,前海开源睿远稳健增利混合C
000934,国富大中华精选混合
000935,汇金转型成长
000936,博时产业新动力混合
000937,华商稳固添利债券A
000938,华商稳固添利债券C
