2017-09-30,21229640838.3,17952874217.41,84.57%,6169043930.19,29.06%,2435400400.97,11.47%,774232835.42,3.65%,7769416249.29,36.60%,3276766620.89,15.43%,233996689.03,1.10%,223942890.77,1.05%,35764174.35,0.17%,,--,17068644929.06,14338465403.63,84.00%,2730179525.43,16.00%,002210
2017-09-30,1134011680.86,851581320.66,75.09%,21128018.4,1.86%,72178036.45,6.36%,68277239.42,6.02%,62890137.53,5.55%,282430360.2,24.91%,170674180.47,15.05%,36614174.93,3.23%,,--,,--,306647469.72,306647469.72,100.00%,,--,002211
2017-09-30,9138333056.5,3147268767.52,34.44%,292297224.59,3.20%,1127848836.17,12.34%,916353480.31,10.03%,44206392.42,0.48%,5991064288.98,65.56%,688427733.3,7.53%,295843582.15,3.24%,1336046.42,0.01%,,--,1506070943.02,798752932.82,53.04%,707318010.2,46.96%,002212
2017-09-30,430035345.7,338451435.57,78.70%,108708999.28,25.28%,49786874.99,11.58%,34196607.46,7.95%,484550.26,0.11%,91583910.13,21.30%,76677346.03,17.83%,12311169.48,2.86%,1579736.57,0.37%,,--,62997433.09,62997433.09,100.00%,,--,002213
2017-09-30,1415036862.61,1103483022.12,77.98%,90867196.34,6.42%,447121062.6,31.60%,393907370.1,27.84%,29232287.39,2.07%,311553840.49,22.02%,90258592.17,6.38%,21357720.31,1.51%,,--,,--,421988186.93,338498272.31,80.22%,83489914.62,19.78%,002214
2017-09-30,3924558779.63,2310064958.93,58.86%,366675899.37,9.34%,701076382.58,17.86%,712638198.62,18.16%,351554431.89,8.96%,1614493820.7,41.14%,294602611.47,7.51%,297409188.04,7.58%,9984614.25,0.25%,,--,1714485366.17,1607115355.71,93.74%,107370010.46,6.26%,002215
2017-09-30,3738130176.17,1756567341.1,46.99%,604162197.01,16.16%,290884572.84,7.78%,550996661.77,14.74%,73912513.93,1.98%,1981562835.07,53.01%,1287730362.17,34.45%,218551664.57,5.85%,,--,,--,1727990985.39,1510917339.85,87.44%,217073645.54,12.56%,002216
2017-09-30,18409108385.93,11288326630.76,61.32%,2394215979.04,13.01%,4578906206.16,24.87%,3122651792.03,16.96%,405769615.07,2.20%,7120781755.17,38.68%,2674979468.48,14.53%,322758272.1,1.75%,149707074.61,0.81%,,--,8614592395.27,6876037543.35,79.82%,1738554851.92,20.18%,002217
2017-09-30,5446059826.55,2202004472.39,40.43%,307008818.43,5.64%,878978617.23,16.14%,517547384.64,9.50%,154383172.46,2.83%,3244055354.16,59.57%,2205156129.11,40.49%,310191313.24,5.70%,34171032.48,0.63%,,--,2656345197.54,1874240034,70.56%,782105163.54,29.44%,002218
2017-09-30,8664250578.05,3214131889.23,37.10%,507001245.36,5.85%,1653862929.36,19.09%,544526705.57,6.28%,238167271.8,2.75%,5450118688.82,62.90%,1760248693.82,20.32%,250225539.46,2.89%,28409065.49,0.33%,,--,4150483877.13,3479847386.23,83.84%,670636490.9,16.16%,002219
2017-09-30,5103782723.84,2670329997.6,52.32%,684331106.4,13.41%,977839609.13,19.16%,277461867.51,5.44%,713676112.16,13.98%,2433452726.24,47.68%,584599493.97,11.45%,74137418.84,1.45%,22483879.55,0.44%,,--,2363877556.93,346184693.58,14.64%,2017692863.35,85.36%,002220
2017-09-30,22308488140.12,12670071664.43,56.79%,5037108329.62,22.58%,1152074081.77,5.16%,1759501664.78,7.89%,430498700.23,1.93%,9638416475.69,43.21%,8442001072.8,37.84%,729135219.1,3.27%,11291878.68,0.05%,,--,14952618693.53,9367664775.64,62.65%,5584953917.89,37.35%,002221
2017-09-30,857612701.79,375487998.84,43.78%,131146840.78,15.29%,104116024.98,12.14%,103155781.46,12.03%,12848819.43,1.50%,482124702.95,56.22%,356843248.61,41.61%,16279224.82,1.90%,4514712.96,0.53%,,--,100413940.19,76616523.42,76.30%,23797416.77,23.70%,002222
2017-09-30,6556979075.2,4058055894.1,61.89%,1067830960.57,16.29%,1112287373.11,16.96%,559913919.24,8.54%,200944980.7,3.06%,2498923181.1,38.11%,551591718.96,8.41%,548439295.67,8.36%,26851514.75,0.41%,,--,1052016193.58,854872710.3,81.26%,197143483.28,18.74%,002223
2017-09-30,1839835129.39,1132109611.37,61.53%,714330277.67,38.83%,101755398.47,5.53%,239630377.78,13.02%,25657966.18,1.39%,707725518.02,38.47%,399123859.54,21.69%,157941854.87,8.58%,191128.04,0.01%,,--,158157371.19,158157371.19,100.00%,,--,002224
2017-09-30,4925926847,3703655302.87,75.19%,124324174.56,2.52%,1748971080.86,35.51%,1109647693.26,22.53%,227526866.01,4.62%,1222271544.13,24.81%,601887465.82,12.22%,244769965.54,4.97%,4243801.74,0.09%,,--,2466132271.75,1912823829.06,77.56%,553308442.69,22.44%,002225
2017-09-30,5143744809.09,2060345685.63,40.06%,971277846.65,18.88%,489911737.63,9.52%,131332133.03,2.55%,62092289.06,1.21%,3083399123.46,59.94%,846721641.22,16.46%,369708555.06,7.19%,9448694.12,0.18%,,--,995254469.78,838350926.18,84.23%,156903543.6,15.77%,002226
2017-09-30,1015203393.99,680130368.41,66.99%,73601962.55,7.25%,283346534.88,27.91%,271391160.02,26.73%,14211010.11,1.40%,335073025.58,33.01%,170904755.26,16.83%,44861893.67,4.42%,5659177.26,0.56%,,--,220731457.95,191355668.71,86.69%,29375789.24,13.31%,002227
2017-09-30,4413706890.9,2930966599.76,66.41%,333617365.14,7.56%,1449622577.76,32.84%,971212046.94,22.00%,65113813.48,1.48%,1482740291.14,33.59%,882897222.8,20.00%,236504123.13,5.36%,7889028.01,0.18%,,--,2588001856.48,2581582874.05,99.75%,6418982.43,0.25%,002228
2017-09-30,2204989292.49,1255056826.87,56.92%,296873127.78,13.46%,141663024.78,6.42%,181896401.06,8.25%,35963780.24,1.63%,949932465.62,43.08%,624146490.65,28.31%,57060188.62,2.59%,33670576.93,1.53%,,--,467791581.27,419099109.78,89.59%,48692471.49,10.41%,002229
2017-09-30,12220741510.18,6724057433.65,55.02%,1926831458.92,15.77%,2870276356.07,23.49%,861248521.22,7.05%,39674483.94,0.32%,5496684076.53,44.98%,1157502187.69,9.47%,975894864.63,7.99%,32777694.92,0.27%,,--,3769279072.38,2812478539.52,74.62%,956800532.86,25.38%,002230
2017-09-30,833674141.82,749386342.05,89.89%,73190795.51,8.78%,345321734.27,41.42%,251680206.03,30.19%,36275435.66,4.35%,84287799.77,10.11%,43042232.46,5.16%,2920106.8,0.35%,,--,,--,163115866.7,152028904.38,93.20%,11086962.32,6.80%,002231
2017-09-30,1704458460.27,1281534547.92,75.19%,619509795.94,36.35%,237010100.21,13.91%,265191584.75,15.56%,15427926.96,0.91%,422923912.35,24.81%,311605724.35,18.28%,74094829.63,4.35%,32664.48,0.00%,,--,588109817.46,512920697.36,87.22%,75189120.1,12.78%,002232
2017-12-31,9792237764.74,4968122442.43,50.74%,997056093.31,10.18%,103940889.01,1.06%,468209949.31,4.78%,21512286.71,0.22%,4824115322.31,49.26%,2686826868.43,27.44%,655407687.66,6.69%,154100732.46,1.57%,,--,1604215507.97,1538162339.16,95.88%,66053168.81,4.12%,002233
2017-09-30,2188042007.41,580154789.45,26.51%,263370314.46,12.04%,45529931,2.08%,231656983.39,10.59%,6935181.34,0.32%,1607887217.96,73.49%,1017107871.72,46.48%,49897170.71,2.28%,100542188.7,4.60%,,--,1447063534.99,1032670493.32,71.36%,414393041.67,28.64%,002234
2017-09-30,2727034744.35,1264300638.75,46.36%,445623208.22,16.34%,147978888.86,5.43%,38471955.6,1.41%,44966398.79,1.65%,1462734105.6,53.64%,190989837.16,7.00%,98302552.88,3.60%,7118192.59,0.26%,,--,275919487.57,275919487.57,100.00%,,--,002235
2017-12-31,21333478563.97,17556314537.66,82.29%,3612937164.14,16.94%,7539944756.69,35.34%,2806142598.65,13.15%,154357171.13,0.72%,3777164026.31,17.71%,1248305165.77,5.85%,253357254.66,1.19%,,--,,--,10740248551.48,9916313621.68,92.33%,823934929.8,7.67%,002236
2017-09-30,13957613179.97,9824261958.84,70.39%,1494000735.96,10.70%,17130032.2,0.12%,5058827178.74,36.24%,2554883651.75,18.30%,4133351221.13,29.61%,3409320356.65,24.43%,149499088.02,1.07%,41873535.67,0.30%,,--,9812350765.04,9526042638.39,97.08%,286308126.65,2.92%,002237
2017-09-30,3784000191.9,1691500342.52,44.70%,1488696314.46,39.34%,101654348.04,2.69%,14937262.12,0.39%,21529627.55,0.57%,2092499849.38,55.30%,891503655.5,23.56%,309506227.59,8.18%,220229914.04,5.82%,,--,1018891877.79,913489515.52,89.66%,105402362.27,10.34%,002238
2017-09-30,8251491443.48,4089406111.39,49.56%,743363638.33,9.01%,1126668357.09,13.65%,1106447924.76,13.41%,86200525.05,1.04%,4162085332.09,50.44%,1228495363.51,14.89%,442654619.07,5.36%,2410987.93,0.03%,,--,3176392439.73,2692421847.66,84.76%,483970592.07,15.24%,002239
2017-12-31,2956790887.15,1269340663.74,42.93%,370463869.83,12.53%,70337543.03,2.38%,566654601.63,19.16%,105434668.55,3.57%,1687450223.41,57.07%,1228318883.13,41.54%,143309661.14,4.85%,6192563.44,0.21%,,--,828993182.84,804733075.84,97.07%,24260107,2.93%,002240
2017-09-30,26136738027.75,13197437783.9,50.49%,2457469043.24,9.40%,6044717697.89,23.13%,3879289866.35,14.84%,208651407.59,0.80%,12939300243.85,49.51%,8017004019.77,30.67%,1503795790.86,5.75%,49241906.47,0.19%,,--,11902022181.22,10662432823.38,89.59%,1239589357.84,10.41%,002241
2017-09-30,5422788105.26,3626330199.33,66.87%,799289202.26,14.74%,210730756.82,3.89%,392585682.82,7.24%,35237096.9,0.65%,1796457905.93,33.13%,636892413,11.74%,153547141.97,2.83%,1460799.27,0.03%,,--,1366824227.76,1359083848.01,99.43%,7740379.75,0.57%,002242
2017-09-30,1881847732.41,794009440.75,42.19%,130451091.74,6.93%,381145706.57,20.25%,170070241.36,9.04%,19479382.65,1.04%,1087838291.66,57.81%,883531965.15,46.95%,85980059.17,4.57%,19017011.77,1.01%,,--,331569350.67,283293547.52,85.44%,48275803.15,14.56%,002243
2017-09-30,56414404213.48,49358532082.73,87.49%,8762410828.42,15.53%,291290948.17,0.52%,25392660695.38,45.01%,36500000,0.06%,7055872130.75,12.51%,240482357.02,0.43%,113710440.59,0.20%,20680308.16,0.04%,,--,41038330493.53,33664018786.34,82.03%,7374311707.19,17.97%,002244
2017-12-31,6518515657.51,3409624218.41,52.31%,244554882.65,3.75%,1029921880.79,15.80%,743962344.03,11.41%,80337478.4,1.23%,3108891439.1,47.69%,2028960975.36,31.13%,156252678.88,2.40%,2485057.37,0.04%,,--,2888043575.34,2035405694.3,70.48%,852637881.04,29.52%,002245
2017-09-30,3170484313.66,1790832112.16,56.48%,456208810.07,14.39%,531391556.55,16.76%,556839076.3,17.56%,64558133.32,2.04%,1379652201.5,43.52%,939092514.34,29.62%,344829679.9,10.88%,,--,,--,1068504125.57,974446149.13,91.20%,94057976.44,8.80%,002246
2017-09-30,5544400670.91,1961559260.98,35.38%,145090559.77,2.62%,1191595922.47,21.49%,131279988.81,2.37%,153400859.48,2.77%,3582841409.93,64.62%,337385864.34,6.09%,147397922.41,2.66%,726862.9,0.01%,,--,710182865.86,699729310.44,98.53%,10453555.42,1.47%,002247
2017-09-30,1675107474.62,558222545.39,33.32%,14123577.14,0.84%,84884089.66,5.07%,406835372.83,24.29%,8697296.99,0.52%,1116884929.23,66.68%,795204635.67,47.47%,163367992.66,9.75%,,--,,--,1203371435.96,1135867875.87,94.39%,67503560.09,5.61%,002248
2017-09-30,16216450146.58,8028033311.85,49.51%,1933125520.65,11.92%,1971155353.04,12.16%,1692088001.56,10.43%,404139390.02,2.49%,8188416834.73,50.49%,2183958564.08,13.47%,569884928,3.51%,38054530.82,0.23%,,--,6745708470.26,5519279160.75,81.82%,1226429309.51,18.18%,002249
2017-09-30,8414373743.21,3630049656.7,43.14%,1680563017.49,19.97%,703008391.21,8.35%,921429519.46,10.95%,102753829.73,1.22%,4784324086.51,56.86%,3217430817.89,38.24%,308453912.63,3.67%,,--,,--,2829815255.66,1161811575.37,41.06%,1668003680.29,58.94%,002250
2017-09-30,15418134686.9,5453964221.33,35.37%,1741104585.8,11.29%,107807998.29,0.70%,1703789146.03,11.05%,852081347.57,5.53%,9964170465.57,64.63%,4092681193.21,26.54%,975501705.24,6.33%,1336541956.09,8.67%,,--,8900579987.97,8099322114.32,91.00%,801257873.65,9.00%,002251
2017-09-30,14197188361.45,6781812202.04,47.77%,1641625010.75,11.56%,966309244.67,6.81%,1021028997.58,7.19%,16213962.57,0.11%,7415376159.41,52.23%,1044886976.38,7.36%,209395015.8,1.47%,22933824.76,0.16%,,--,1630486195.02,703380735.9,43.14%,927105459.12,56.86%,002252
2017-09-30,1519027735.62,652308248.93,42.94%,283364201.98,18.65%,127682468.89,8.41%,127524549.43,8.40%,44297734.04,2.92%,866719486.69,57.06%,474843182.6,31.26%,123495863.45,8.13%,770999.2,0.05%,,--,191103730.3,127375468.58,66.65%,63728261.72,33.35%,002253
2017-09-30,2532641249.15,1514187295.92,59.79%,442746150.61,17.48%,233638487.86,9.23%,199321343.25,7.87%,16211141.84,0.64%,1018453953.23,40.21%,904074447.32,35.70%,41677408.95,1.65%,,--,,--,365490425.38,298387066.51,81.64%,67103358.87,18.36%,002254
2017-09-30,3851312437.31,2365238697.06,61.41%,355023941.68,9.22%,582008956.77,15.11%,739022260.58,19.19%,129888565.91,3.37%,1486073740.25,38.59%,595718711.75,15.47%,157646604.89,4.09%,490321.86,0.01%,,--,1337512083.1,1210395821.07,90.50%,127116262.03,9.50%,002255
2017-09-30,3553271484.06,1397402630.72,39.33%,944365742.84,26.58%,305391228.01,8.59%,68981717.46,1.94%,9105293.56,0.26%,2155868853.34,60.67%,1507834339.35,42.44%,20982176.38,0.59%,6592612.82,0.19%,,--,1316954757.95,1094216993.54,83.09%,222737764.41,16.91%,002256
2007-12-31,723764288.19,420592819.92,58.11%,90090792.93,12.45%,103453380.69,14.29%,123920572.41,17.12%,83863822.9,11.59%,303171468.27,41.89%,245457173.92,33.91%,13167768.26,1.82%,345725.22,0.05%,,--,360211280.47,293776885.47,81.56%,66434395,18.44%,002257
2017-12-31,4514530800.8,1827676232.71,40.48%,392509415.91,8.69%,650226202.15,14.40%,565829655.61,12.53%,40313684.3,0.89%,2686854568.09,59.52%,1797408032.06,39.81%,248206773.99,5.50%,3785160.54,0.08%,,--,1727935513.68,1295250651.5,74.96%,432684862.18,25.04%,002258
2017-09-30,2838644984.56,1735350680.85,61.13%,1460388701.33,51.45%,177892280.24,6.27%,13125850.27,0.46%,25531443.91,0.90%,1103294303.71,38.87%,826573831.75,29.12%,79319716.41,2.79%,14798895.78,0.52%,,--,903529533.44,577903020.04,63.96%,325626513.4,36.04%,002259
2017-09-30,1138475319.54,464965980.11,40.84%,94577083.22,8.31%,124066347.94,10.90%,163389220.42,14.35%,24299470.42,2.13%,673509339.43,59.16%,105698360.52,9.28%,58021311.3,5.10%,17646392.1,1.55%,,--,828173105.82,648201487.91,78.27%,179971617.91,21.73%,002260
2017-09-30,4337313107.65,1310812580.86,30.22%,417145907.59,9.62%,452266314.02,10.43%,151776745.9,3.50%,58180202.4,1.34%,3026500526.79,69.78%,211166070.81,4.87%,71372112.26,1.65%,19104079.42,0.44%,,--,388408501.94,231021611.72,59.48%,157386890.22,40.52%,002261
2017-12-31,3301569479.72,2257930061.25,68.39%,789913291.86,23.93%,652173576.44,19.75%,361833964.27,10.96%,39112306.16,1.18%,1043639418.47,31.61%,715526596.61,21.67%,66721913.27,2.02%,4762368.09,0.14%,,--,840244416.69,742079080.29,88.32%,98165336.4,11.68%,002262
2017-09-30,3970786190.04,1254297051.2,31.59%,562326791.87,14.16%,235346138.71,5.93%,192711778.06,4.85%,48060945.53,1.21%,2716489138.84,68.41%,1699925418.86,42.81%,100977484.15,2.54%,5358648.29,0.13%,,--,1196808785.93,1058951573.26,88.48%,137857212.67,11.52%,002263
2017-09-30,3540924610.1,1924148020.73,54.34%,505282342.16,14.27%,121892344.36,3.44%,766338741.45,21.64%,166955056.62,4.72%,1616776589.37,45.66%,350996826.12,9.91%,32249421.73,0.91%,382516313.53,10.80%,,--,1871970437.98,1865361104.37,99.65%,6609333.61,0.35%,002264
2017-09-30,1485950604.07,886031883.83,59.63%,181923263.7,12.24%,237633841.81,15.99%,308960490.73,20.79%,38351117.18,2.58%,599918720.24,40.37%,407359146.01,27.41%,61376866.96,4.13%,,--,,--,512663972.02,472647079.43,92.19%,40016892.59,7.81%,002265
2017-09-30,7160025468.2,2328962474,32.53%,558542188.81,7.80%,538064414.54,7.51%,826444096.72,11.54%,74072432.55,1.03%,4831062994.2,67.47%,545393799.09,7.62%,685364129.53,9.57%,4256135.71,0.06%,,--,3401346637.28,2578458767.83,75.81%,822887869.45,24.19%,002266
2017-09-30,10446559420.92,1769007674.29,16.93%,634164614.37,6.07%,781407782.22,7.48%,100609661.13,0.96%,178044027.28,1.70%,8677551746.63,83.07%,6835649337.58,65.43%,381129065.86,3.65%,1423176.69,0.01%,,--,4834508251.08,3306190403.45,68.39%,1528317847.63,31.61%,002267
2017-09-30,5092995722.45,3531073166.79,69.33%,1608741802.31,31.59%,1498960251.06,29.43%,215669306.7,4.23%,79556728.12,1.56%,1561922555.66,30.67%,270339715.71,5.31%,17575921.45,0.35%,1926188.97,0.04%,,--,979570908.77,941206162.26,96.08%,38364746.51,3.92%,002268
2017-09-30,6497910413,3874773095,59.63%,530957228,8.17%,580883054,8.94%,2218831051,34.15%,356821111,5.49%,2623137318,40.37%,1413130124,21.75%,72628883,1.12%,308554820,4.75%,,--,3480189545,3210294864,92.24%,269894681,7.76%,002269
2017-09-30,2846341827.55,2283993909.46,80.24%,312155876.49,10.97%,1042825566.25,36.64%,559071300.7,19.64%,209714878.21,7.37%,562347918.09,19.76%,334335007.26,11.75%,165633480.6,5.82%,358627.35,0.01%,,--,822914797.55,798561473.35,97.04%,24353324.2,2.96%,002270
2017-09-30,13653977471.66,9973930146.64,73.05%,3217528824.13,23.56%,4427308264.85,32.43%,1268825857.47,9.29%,369195192.84,2.70%,3680047325.02,26.95%,1652082191.51,12.10%,613937250.22,4.50%,20247415.16,0.15%,,--,7236933665.88,5682590036.12,78.52%,1554343629.76,21.48%,002271
2017-09-30,1576776213.78,1016067692.04,64.44%,177517242.09,11.26%,451510394.66,28.64%,186339139.43,11.82%,54940221.02,3.48%,560708521.74,35.56%,444031626.35,28.16%,54072027.18,3.43%,298742.14,0.02%,,--,408097380.02,355238534.77,87.05%,52858845.25,12.95%,002272
2017-09-30,3751627217.3,1571173821.59,41.88%,699975968.84,18.66%,433660346.12,11.56%,247372159.41,6.59%,34635051,0.92%,2180453395.71,58.12%,1145692691.11,30.54%,238798316.49,6.37%,2567662.78,0.07%,,--,599467076.69,557637507.81,93.02%,41829568.88,6.98%,002273
2017-09-30,6012753064.29,1345002109.89,22.37%,269673220.92,4.49%,191100965.44,3.18%,495846335.53,8.25%,127686396.56,2.12%,4667750954.4,77.63%,3199381007.17,53.21%,152389140.33,2.53%,2651724.67,0.04%,,--,3374219054.19,2998380886.69,88.86%,375838167.5,11.14%,002274
2017-09-30,3050373359.86,1748240845.22,57.31%,703841380.29,23.07%,165107350.5,5.41%,207251375.65,6.79%,36652386.07,1.20%,1302132514.64,42.69%,789525022.47,25.88%,162298129.28,5.32%,3072909.87,0.10%,,--,512440502.08,399386219.38,77.94%,113054282.7,22.06%,002275
2017-09-30,6640267657.93,5262404860.1,79.25%,550855990.79,8.30%,2939659801.71,44.27%,711038119.7,10.71%,79395339.74,1.20%,1377862797.83,20.75%,688285353.03,10.37%,170294365.17,2.56%,17562816.2,0.26%,,--,2703546128.18,2190160051.19,81.01%,513386076.99,18.99%,002276
2017-09-30,12710513505.27,5452366766.72,42.90%,1620339056.13,12.75%,57110086.22,0.45%,3152000542.82,24.80%,104625650.54,0.82%,7258146738.55,57.10%,2010456568.35,15.82%,510678127.5,4.02%,535927429.52,4.22%,,--,6791038642.78,4103368958.06,60.42%,2687669684.72,39.58%,002277
2017-09-30,1539962239.22,1041587124.1,67.64%,128905179.13,8.37%,469437334.7,30.48%,325239164.56,21.12%,13073873.34,0.85%,498375115.12,32.36%,253477075.23,16.46%,69679975.09,4.52%,2156033.69,0.14%,,--,418507556.44,345790187.68,82.62%,72717368.76,17.38%,002278
2017-09-30,4209186160.07,1956426428.72,46.48%,1153470085.96,27.40%,414329022.63,9.84%,57993072.33,1.38%,67658179.72,1.61%,2252759731.35,53.52%,231260053.25,5.49%,92713342.62,2.20%,5046255,0.12%,,--,1596612126.58,960843662.45,60.18%,635768464.13,39.82%,002279
2017-09-30,13988230294.45,7504048727.58,53.65%,1559673115.35,11.15%,2266274748.6,16.20%,1359166773.56,9.72%,467788019.12,3.34%,6484181566.87,46.35%,1065415707.81,7.62%,523884165.09,3.75%,69257888.06,0.50%,,--,6846929771.41,5704986225.03,83.32%,1141943546.38,16.68%,002280
2017-09-30,4993691132.02,4028979452.81,80.68%,522579704.07,10.46%,1301087883.76,26.05%,1204477149.64,24.12%,123129511.04,2.47%,964711679.21,19.32%,741063633.32,14.84%,59069651.24,1.18%,6528664.02,0.13%,,--,1852163799.79,1663927543.29,89.84%,188236256.5,10.16%,002281
2017-09-30,1032334170.94,607676931.45,58.86%,183211509.13,17.75%,205182300.76,19.88%,147169912.08,14.26%,17474653.5,1.69%,424657239.49,41.14%,240246679.41,23.27%,69654142.82,6.75%,,--,,--,192712840,167892423.81,87.12%,24820416.19,12.88%,002282
2017-09-30,5977976981.26,2703734847.03,45.23%,293592689.32,4.91%,862807910.01,14.43%,789968040.65,13.21%,42807410.65,0.72%,3274242134.23,54.77%,2528583357.46,42.30%,210841631.95,3.53%,,--,,--,2122231953.09,2092437853.09,98.60%,29794100,1.40%,002283
2017-09-30,5080613984.66,2645388057.09,52.07%,410013144.12,8.07%,698058690.6,13.74%,708411976.69,13.94%,59764117.92,1.18%,2435225927.57,47.93%,1382892804.92,27.22%,188423562.7,3.71%,737639.14,0.01%,,--,2367997467.13,2228417395.08,94.11%,139580072.05,5.89%,002284
2017-09-30,11405930324.22,9602192569.37,84.19%,2535291116.56,22.23%,1156625432.55,10.14%,,--,517102241.26,4.53%,1803737754.85,15.81%,170393641.83,1.49%,3067839.28,0.03%,275375137.66,2.41%,,--,6732675065.18,6726675065.18,99.91%,6000000,0.09%,002285
2017-12-31,2106919776.89,756908519.33,35.92%,231174762.46,10.97%,150928039.65,7.16%,172746228.7,8.20%,93398768.08,4.43%,1350011257.56,64.08%,974502379.03,46.25%,140364467.76,6.66%,2443762.73,0.12%,,--,581794099.38,548929907.45,94.35%,32864191.93,5.65%,002286
2017-09-30,2188151311.17,1476080745.14,67.46%,310786691.04,14.20%,178729308.98,8.17%,51895551.98,2.37%,11948191.95,0.55%,712070566.03,32.54%,163250130.41,7.46%,49166058.05,2.25%,1605888.69,0.07%,,--,387634909.66,326576670.63,84.25%,61058239.03,15.75%,002287
2017-09-30,2924446030.46,1291511891.9,44.16%,159631695.37,5.46%,523826053.27,17.91%,463060065.84,15.83%,64543486.84,2.21%,1632934138.56,55.84%,739733253.98,25.29%,110641738.75,3.78%,24426496.16,0.84%,,--,1214790726.63,1042972260.14,85.86%,171818466.49,14.14%,002288
2017-09-30,793910670.45,300121193.8,37.80%,84220897.99,10.61%,73179370.5,9.22%,76250551.92,9.60%,1883892.16,0.24%,493789476.65,62.20%,400042496.99,50.39%,32635642.05,4.11%,8808067.77,1.11%,,--,263924575.74,184652825.74,69.96%,79271750,30.04%,002289
2017-09-30,3253644669.93,2771378656.6,85.18%,400994005.9,12.32%,1577143672.78,48.47%,335822655.8,10.32%,134521666.35,4.13%,482266013.33,14.82%,241729875.91,7.43%,78017800.09,2.40%,,--,,--,2004478666.76,1142068849.47,56.98%,862409817.29,43.02%,002290
2017-09-30,3583030300.55,2710029977.73,75.64%,269692493.95,7.53%,814486551.88,22.73%,1515516912.79,42.30%,64339477.49,1.80%,873000322.82,24.36%,118644204.41,3.31%,35841733.05,1.00%,45725203.36,1.28%,,--,1704532599.11,1469202599.11,86.19%,235330000,13.81%,002291
2017-09-30,8598551957.04,3220056984.36,37.45%,710057501.05,8.26%,658040051.19,7.65%,1223234472.6,14.23%,495575412.62,5.76%,5378494972.68,62.55%,330464309.79,3.84%,513675243.57,5.97%,66017519.04,0.77%,,--,3491835490.86,3266105563.89,93.54%,225729926.97,6.46%,002292
2017-09-30,4583533307.48,3140293171.72,68.51%,352507611.31,7.69%,445741889.49,9.72%,1155240446.72,25.20%,172279007.2,3.76%,1443240135.76,31.49%,381539162.49,8.32%,323481827.06,7.06%,29544182.13,0.64%,,--,1539983394.65,1366498190.99,88.73%,173485203.66,11.27%,002293
2017-09-30,6515507343.65,3466824289.79,53.21%,609168732.48,9.35%,797603468.69,12.24%,504953845.16,7.75%,64524545.51,0.99%,3048683053.86,46.79%,1001931752.92,15.38%,972816229.63,14.93%,50155226.74,0.77%,,--,709611911.87,594454837.84,83.77%,115157074.03,16.23%,002294
2017-09-30,1594834310.01,1299375384.2,81.47%,115191730.93,7.22%,691892545.15,43.38%,270683357.22,16.97%,32139306.38,2.02%,295458925.81,18.53%,163141580.25,10.23%,41898792.03,2.63%,44442.6,0.00%,,--,472011762.46,464439184.52,98.40%,7572577.94,1.60%,002295
2017-09-30,2201442261.51,1478072142.62,67.14%,667755886.66,30.33%,516733074.62,23.47%,210490714.45,9.56%,37120180.22,1.69%,723370118.89,32.86%,41788398.62,1.90%,50892936.76,2.31%,,--,,--,602076942.35,349049826.56,57.97%,253027115.79,42.03%,002296
2017-09-30,2296263079.62,1173695402.78,51.11%,470345319.08,20.48%,248809789.37,10.84%,349558241.13,15.22%,27145338.13,1.18%,1122567676.84,48.89%,432572353.75,18.84%,188553010.97,8.21%,6006031.7,0.26%,,--,664836368.82,605949696.22,91.14%,58886672.6,8.86%,002297
2017-09-30,5821960941.51,3381817526.76,58.09%,950294736.12,16.32%,1105143764.8,18.98%,970418066.96,16.67%,108687632.81,1.87%,2440143414.75,41.91%,702192838.45,12.06%,105259052.24,1.81%,5638720.76,0.10%,,--,1422091858.89,1323682800.33,93.08%,98409058.56,6.92%,002298
2017-09-30,11503088976.96,2337494545.32,20.32%,304674851.6,2.65%,396206657.44,3.44%,1515461272.55,13.17%,113364933.5,0.99%,9165594431.64,79.68%,8128874006.69,70.67%,190810036.47,1.66%,4024793.51,0.03%,,--,5746936114.99,5350995197.56,93.11%,395940917.43,6.89%,002299
2017-09-30,3442710221.82,1839874235.43,53.44%,287846256.06,8.36%,994495945.22,28.89%,410889380.29,11.94%,69493375.62,2.02%,1602835986.39,46.56%,1081141484.83,31.40%,180633532.07,5.25%,4555373.61,0.13%,,--,2071062506.69,1858895479.05,89.76%,212167027.64,10.24%,002300
2017-09-30,4201083070.06,2315816850.84,55.12%,1042897795.23,24.82%,394939288.72,9.40%,247971006.28,5.90%,315964481.8,7.52%,1885266219.22,44.88%,441621820.8,10.51%,86637196.76,2.06%,13193766,0.31%,,--,1787746299.85,1445458533.32,80.85%,342287766.53,19.15%,002301
2017-09-30,17179489473.51,14135310842.76,82.28%,1222943176.27,7.12%,10876189739.06,63.31%,289822484.27,1.69%,328323737.95,1.91%,3044178630.75,17.72%,2221737241.8,12.93%,236864456.04,1.38%,30715436.94,0.18%,,--,12472728152.61,10467351661.5,83.92%,2005376491.11,16.08%,002302
2017-09-30,5649129369.9,3704763456.24,65.58%,2096578655.02,37.11%,802128103.75,14.20%,629844602.79,11.15%,13218131.57,0.23%,1944365913.66,34.42%,746808347.09,13.22%,346858019.41,6.14%,21028849.61,0.37%,,--,1300366459.81,1266511435.39,97.40%,33855024.42,2.60%,002303
