shareholder,value,percent,share_type,share_code
中金盛世投资有限公司,16052562,1.110,流通A股,300383
北京建元金诺投资中心(有限合伙),1568000,0.936,流通A股,300384
中央汇金资产管理有限责任公司,1310100,1.092,流通A股,300385
招商证券股份有限公司,649091,0.541,流通A股,300385
中信证券股份有限公司,565200,0.471,流通A股,300385
中央汇金资产管理有限责任公司,5545400,1.327,流通A股,300386
常州高新技术产业开发区常能电器有限公司,1825000,0.437,流通A股,300386
国信证券股份有限公司,1076765,0.258,流通A股,300386
应城市富邦科技有限公司,40090414,32.080,流通A股,300387
NORTHLANDCHEMICALSINVESTMENTLIMITED,17200000,13.763,流通A股,300387
武汉长江创富投资有限公司,17027672,13.625,流通A股,300387
正鸿发展有限公司,3000000,2.401,流通A股,300387
NORTHLANDCHEMICALSPTE.LTD,2600000,2.080,流通A股,300387
武汉高农生物创业投资有限公司,1000000,0.800,流通A股,300387
安徽国祯集团股份有限公司,116776605,38.204,流通A股,300388
丸红株式会社,29511539,9.655,流通A股,300388
丸红(北京)商业贸易有限公司,9924981,3.247,流通A股,300388
合肥高新建设投资集团公司,6432298,2.104,流通A股,300388
中信证券股份有限公司,6113369,2.000,流通A股,300388
中广核财务有限责任公司,5363237,1.755,流通A股,300388
中央汇金资产管理有限责任公司,980200,0.321,流通A股,300388
德兴市大艾企业管理有限公司,19364992,6.095,流通A股,300389
山东中科恒信信息技术有限公司,3182006,1.605,流通A股,300391
中央汇金资产管理有限责任公司,1567000,0.791,流通A股,300391
北京汇金立方投资管理中心(有限合伙),18000000,4.688,流通A股,300392
青岛力鼎投资有限公司,2297000,0.598,流通A股,300392
中国国际金融股份有限公司,1187674,0.309,流通A股,300392
苏州普乐投资管理有限公司,6048675,3.295,流通A股,300393
中融人寿保险股份有限公司万能保险产品,593500,0.319,流通A股,300394
北京汇宝金源投资管理中心(有限合伙),20700000,7.013,流通A股,300395
长春瑞发投资有限公司,82500000,53.799,流通A股,300396
中央汇金资产管理有限责任公司,1550500,1.011,流通A股,300396
东吴创新资本管理有限责任公司,543250,0.354,流通A股,300396
飞凯控股有限公司,195822900,53.798,流通A股,300398
上海康奇投资有限公司,13535400,3.719,流通A股,300398
金溪凯佳企业管理咨询有限公司,10920000,3.000,流通A股,300398
北京联科斯凯物流软件有限公司,10913000,2.998,流通A股,300398
新余汉和泰兴管理咨询有限公司,10237500,2.813,流通A股,300398
江苏凯凯电信器材有限公司,10019800,2.753,流通A股,300398
中央汇金资产管理有限责任公司,3613400,0.993,流通A股,300398
中央汇金资产管理有限责任公司,2644040,1.740,流通A股,300399
大连獐子岛投资有限公司,220000,0.145,流通A股,300399
中央汇金资产管理有限责任公司,3577600,1.491,流通A股,300400
浙江祥云科技股份有限公司,70233011,38.717,流通A股,300401
中国信达资产管理股份有限公司,9477475,5.225,流通A股,300401
中科先行(北京)资产管理有限公司,2770266,1.527,流通A股,300401
山西华鑫海贸易有限公司,5550000,2.748,流通A股,300402
中央汇金资产管理有限责任公司,2630000,1.302,流通A股,300402
宝钛集团有限公司,500000,0.248,流通A股,300402
江门市江海区神韵投资中心(有限合伙),20675000,6.172,流通A股,300403
中央汇金资产管理有限责任公司,2181250,0.651,流通A股,300403
萍乡广策企业管理有限公司,4875000,3.631,流通A股,300404
萍乡高广企业管理有限公司,1050000,0.782,流通A股,300404
中央汇金资产管理有限责任公司,1452300,1.239,流通A股,300405
ZHOUXIAOYAN,15484818,3.092,流通A股,300406
华盖信诚医疗健康投资成都合伙企业(有限合伙),9040000,1.805,流通A股,300406
中国证券金融股份有限公司,7502768,1.498,流通A股,300406
北京鼎捷投资管理有限公司,6248100,1.248,流通A股,300406
北京石煜扬帆投资管理有限公司,5816500,1.161,流通A股,300406
广发信德投资管理有限公司,7000000,2.541,流通A股,300407
中央汇金资产管理有限责任公司,3270400,1.187,流通A股,300407
中国国际金融股份有限公司,2017452,0.732,流通A股,300407
中国证券金融股份有限公司,25792804,1.493,流通A股,300408
大连乾阳科技有限公司,2250000,1.047,流通A股,300409
中央汇金资产管理有限责任公司,1879200,0.874,流通A股,300409
中央汇金资产管理有限责任公司,979250,0.497,流通A股,300410
中央汇金资产管理有限责任公司,2006800,0.774,流通A股,300412
中央汇金资产管理有限责任公司,2407300,0.600,流通A股,300413
上海广信科技发展有限公司,32428445,18.974,流通A股,300414
新余市伊理大投资管理有限公司,62316000,14.425,流通A股,300415
新余市伊源投资管理有限公司,44442000,10.288,流通A股,300415
新余市伊川投资管理有限公司,42282540,9.788,流通A股,300415
现代创建有限公司,4212000,0.975,流通A股,300415
苏州鸿华投资发展有限公司,3450000,2.747,流通A股,300416
北京启迪新业广告有限公司,2460000,1.959,流通A股,300416
中央汇金资产管理有限责任公司,2203600,1.754,流通A股,300416
铜陵鸿鑫领享投资合伙企业(有限合伙),2200000,1.752,流通A股,300416
霍尔果斯市润安股权投资管理合伙企业(有限合伙),2000000,1.592,流通A股,300416
中央汇金资产管理有限责任公司,333000,0.408,流通A股,300417
法国兴业银行,187800,0.230,流通A股,300417
香港中央结算有限公司,9765425,0.843,流通A股,300418
国盛证券有限责任公司,4105600,0.354,流通A股,300418
北京银德创业投资中心(有限合伙),2827724,0.244,流通A股,300418
深圳市汇银创富四号投资合伙企业(有限合伙),4358500,0.898,流通A股,300420
深圳市汇银贰号投资合伙企业(有限合伙),4350000,0.896,流通A股,300420
中央汇金资产管理有限责任公司,255600,0.196,流通A股,300421
深圳市达晨创业投资有限公司,3055284,1.273,流通A股,300424
成都环能德美投资有限公司,2127396,0.567,流通A股,300425
高新投资发展有限公司,2071014,0.552,流通A股,300425
北京睿石成长创业投资中心(有限合伙),27000180,6.750,流通A股,300426
北京翔乐科技有限公司,8347403,2.087,流通A股,300426
长江成长资本投资有限公司,11520000,4.060,流通A股,300427
上海慧眼投资管理有限公司,829964,0.293,流通A股,300427
中央汇金资产管理有限责任公司,374400,0.154,流通A股,300428
中央汇金资产管理有限责任公司,577600,0.510,流通A股,300430
北京和谐成长投资中心(有限合伙),9532745,2.872,流通A股,300431
香港中央结算有限公司,40657674,1.553,流通A股,300433
中央汇金资产管理有限责任公司,5792400,0.221,流通A股,300433
中央汇金资产管理有限责任公司,456800,0.205,流通A股,300434
杭州新湖成长创业投资合伙企业(有限合伙),10209717,4.097,流通A股,300435
中央汇金资产管理有限责任公司,851400,0.342,流通A股,300435
招商证券股份有限公司,522438,0.210,流通A股,300435
杭州瀚石资产管理有限公司,484100,0.194,流通A股,300435
龙工(上海)机械制造有限公司,696148,0.491,流通A股,300436
福建奥华集团有限公司,568651,0.401,流通A股,300436
北京新华联产业投资有限公司,14727100,6.746,流通A股,300437
河南经纬投资咨询有限公司,5908196,2.706,流通A股,300437
中国国际金融股份有限公司,948043,0.434,流通A股,300437
中央汇金资产管理有限责任公司,862960,0.395,流通A股,300437
中融人寿保险股份有限公司,5895483,2.097,流通A股,300438
浙江如山成长创业投资有限公司,3000000,1.067,流通A股,300438
浙江优创创业投资有限公司,12622500,3.638,流通A股,300439
上海展澎投资有限公司,1420000,0.409,流通A股,300439
成都大诚投资有限公司,5169864,1.134,流通A股,300440
中央汇金资产管理有限责任公司,1012800,0.222,流通A股,300440
宁波永强企业管理有限公司,3078000,0.836,流通A股,300441
宁波奉化南海药化集团有限公司,2138400,0.581,流通A股,300441
MASTERWELL(HK)LIMITED,8416875,8.417,流通A股,300442
软库博辰创业投资企业,7273125,7.273,流通A股,300442
上海杰瑞投资中心,1560000,1.560,流通A股,300442
中央汇金资产管理有限责任公司,1683600,0.707,流通A股,300443
武汉昀康钢铁贸易有限公司,2760000,0.848,流通A股,300444
青岛华仁创业投资有限公司,1549409,0.476,流通A股,300444
中央汇金资产管理有限责任公司,1465560,0.450,流通A股,300444
北京汇璟房地产开发有限公司,1380000,0.424,流通A股,300444
中央汇金资产管理有限责任公司,248400,0.150,流通A股,300445
中央汇金资产管理有限责任公司,1175600,0.957,流通A股,300446
吉安奥维投资咨询有限公司,2524500,0.843,流通A股,300447
中央汇金资产管理有限责任公司,1047540,0.350,流通A股,300447
中央汇金资产管理有限责任公司,1171819,0.537,流通A股,300448
中央汇金资产管理有限责任公司,890000,0.572,流通A股,300449
上海祺嘉股权投资合伙企业(有限合伙),13978637,3.251,流通A股,300450
雅戈尔集团股份有限公司,12042858,4.957,流通A股,300451
安丰创业投资有限公司,5745716,2.365,流通A股,300451
创业软件股份有限公司回购专用证券账户,3800016,1.564,流通A股,300451
浙江省兴合集团有限责任公司,3768474,1.551,流通A股,300451
中央汇金资产管理有限责任公司,2879100,1.185,流通A股,300451
浙江天堂硅谷资产管理集团有限公司,2048474,0.843,流通A股,300451
安徽兴皖创业投资有限公司,920000,0.991,流通A股,300452
上海丰瑞投资集团有限公司,18310000,4.671,流通A股,300455
中投瑞石投资管理有限责任公司,3900000,0.995,流通A股,300455
东兴证券股份有限公司,1799845,0.958,流通A股,300456
中央汇金资产管理有限责任公司,1186000,0.631,流通A股,300456
中国银河证券股份有限公司,2735000,0.883,流通A股,300457
中国国际金融股份有限公司,1379000,0.445,流通A股,300457
中央汇金资产管理有限责任公司,4085330,1.228,流通A股,300458
宁波源开鼎盛投资合伙企业(有限合伙),53760019,3.400,流通A股,300459
绍兴上虞金创投资合伙企业(有限合伙),24322975,1.538,流通A股,300459
浙江利建创业投资有限公司,23042100,1.457,流通A股,300459
杭州凯泰厚德投资合伙企业(有限合伙),18666422,1.180,流通A股,300459
苏州恒博创业投资有限公司,9424700,0.596,流通A股,300459
世锦国际有限公司,14167188,8.419,流通A股,300460
香港通盈投资有限公司,9477185,5.632,流通A股,300460
广东通盈创业投资有限公司,7041636,4.185,流通A股,300460
"POPLASERINTERNATIONALCO.,LIMITED",4479078,2.662,流通A股,300460
中央汇金资产管理有限责任公司,1110300,0.660,流通A股,300460
广州暨南投资有限公司,1000000,0.594,流通A股,300460
浙江优创创业投资有限公司,908400,1.288,流通A股,300461
京华永业投资有限公司,805000,1.141,流通A股,300461
杭州景谟投资合伙企业(有限合伙),5989600,4.348,流通A股,300462
华元恒道(上海)投资管理有限公司,848923,0.616,流通A股,300462
中国证券金融股份有限公司,7341136,1.316,流通A股,300463
银联科技有限公司,41600000,9.237,流通A股,300465
中央汇金资产管理有限责任公司,7521920,1.670,流通A股,300465
深圳市汇银海富五号投资合伙企业(有限合伙),26460000,4.953,流通A股,300466
深圳市汇银创富四号投资合伙企业(有限合伙),23760000,4.447,流通A股,300466
上海挚信投资管理有限公司,9488601,5.688,流通A股,300467
成都盈创动力创业投资有限公司,3419000,2.049,流通A股,300467
中央汇金资产管理有限责任公司,1701600,1.020,流通A股,300467
SYSTEXSOLUTIONS(HK)LIMITED,13666500,12.965,流通A股,300468
益志集团控股有限公司,8452500,8.019,流通A股,300468
石河子市威升精科股权投资合伙企业(有限合伙),1632000,1.548,流通A股,300468
石河子市冠维新科股权投资合伙企业(有限合伙),1614400,1.532,流通A股,300468
石河子市信方精科股权投资合伙企业(有限合伙),1586100,1.505,流通A股,300468
石河子市建方新科股权投资合伙企业(有限合伙),1270000,1.205,流通A股,300468
弘高亚太投资有限公司,845561,0.802,流通A股,300468
上海西上海资产经营有限公司,845500,0.802,流通A股,300468
深圳俊图精科投资有限公司,685800,0.651,流通A股,300468
深圳市创新投资集团有限公司,2285272,3.346,流通A股,300469
上海红土创业投资有限公司,1670900,2.446,流通A股,300469
中央汇金资产管理有限责任公司,1107600,1.622,流通A股,300469
崇仁县统易财务顾问有限公司,835000,1.223,流通A股,300469
国信证券股份有限公司,12336823,3.327,流通A股,300471
北京爱洁隆科技有限公司,4150000,1.119,流通A股,300471
中央汇金资产管理有限责任公司,1773000,0.478,流通A股,300471
阜新鼎宏实业有限公司,10714275,10.211,流通A股,300473
复星产业控股有限公司,1848337,1.761,流通A股,300473
上海德智和投资有限公司,471000,0.449,流通A股,300473
中诚信托有限责任公司,911249,0.337,流通A股,300474
惠州市博达兴实业有限公司,20971775,4.904,流通A股,300476
中国风险投资有限公司,2477700,0.813,流通A股,300477
中央汇金资产管理有限责任公司,428100,0.642,流通A股,300478
浙江润禾创业投资合伙企业(有限合伙),375000,0.562,流通A股,300478
北京同晟达信创业投资中心(有限合伙),4800000,3.000,流通A股,300479
济南优耐特投资有限公司,3941000,2.463,流通A股,300479
内蒙古国茂国泰减速机有限公司,3200000,2.000,流通A股,300479
国信证券股份有限公司,1278300,0.799,流通A股,300479
中央汇金资产管理有限责任公司,1165400,0.728,流通A股,300479
上海金和海悦置业有限公司,310000,0.194,流通A股,300479
深圳市创新投资集团有限公司,1395514,0.726,流通A股,300480
郑州百瑞创新资本创业投资有限公司,1097922,0.571,流通A股,300480
新余惠龙投资有限公司,4252500,2.658,流通A股,300481
广州科技金融创新投资控股有限公司,35768129,20.323,流通A股,300482
广州华工大集团有限公司,8920600,5.069,流通A股,300482
广州百诺泰投资中心(有限合伙),5905900,3.356,流通A股,300482
广州生物工程中心,4593200,2.610,流通A股,300482
中国证券金融股份有限公司,2427876,1.012,流通A股,300485
太原祥山投资管理部(有限合伙),6774319,4.792,流通A股,300486
太原俊亭投资管理部(有限合伙),5099144,3.607,流通A股,300486
宁波境界投资股份有限公司,4649406,3.289,流通A股,300486
上海古美盛合创业投资中心(有限合伙),2444222,1.729,流通A股,300486
深圳东方创业投资有限公司,900000,0.856,流通A股,300488
高新投资发展有限公司,5224500,5.757,流通A股,300489
深圳市创新投资集团有限公司,3586666,3.952,流通A股,300489
黑龙江红土科力创业投资有限公司,1229034,1.354,流通A股,300489
中央汇金资产管理有限责任公司,287200,0.316,流通A股,300489
广州诚信创业投资有限公司,15217392,7.473,流通A股,300490
珠海华鸿景甫创业投资企业(有限合伙),11043562,5.423,流通A股,300490
上海乐洋创业投资中心(有限合伙),10869566,5.338,流通A股,300490
石河子市华源股权投资合伙企业(有限合伙),1214800,0.597,流通A股,300490
宏源汇富创业投资有限公司,4154332,2.848,流通A股,300491
上海磐石欣胜投资合伙企业(有限合伙),24250000,8.083,流通A股,300493
北京金凤凰投资管理中心(有限合伙),14985000,4.995,流通A股,300493
上海赢领投资合伙企业(有限合伙),11025000,3.675,流通A股,300493
上海时芯投资合伙企业(有限合伙),6525000,2.175,流通A股,300493
君华投资咨询(上海)有限公司,4230000,1.410,流通A股,300493
共青城永荣投资管理合伙企业(有限合伙),1333700,0.556,流通A股,300494
赣州和泰投资中心(有限合伙),7853775,1.306,流通A股,300495
越超有限公司,27855706,6.923,流通A股,300496
大洋中科SPC株式会社,14805441,3.680,流通A股,300496
国科瑞祺物联网创业投资有限公司,6900000,1.715,流通A股,300496
达孜县创达信科技有限公司,3575218,0.889,流通A股,300496
达孜县创达立咨询有限公司,3454804,0.859,流通A股,300496
世悦控股有限公司,2099590,0.522,流通A股,300496
浙江永太科技股份有限公司,10966700,9.762,流通A股,300497
中国证券金融股份有限公司,43472825,0.833,流通A股,300498
广州海汇成长创业投资中心(有限合伙),12315615,10.262,流通A股,300499
广州科技创业投资有限公司,5832531,4.860,流通A股,300499
广州海汇投资管理有限公司,643073,0.536,流通A股,300499
长沙兴创投资管理合伙企业(有限合伙),2523100,3.751,流通A股,300501
MORGANSTANLEY&CO.INTERNATIONALPLC.,150758,0.224,流通A股,300501
成都佳兴盈科投资中心(有限合伙),7897500,3.392,流通A股,300502
SokolovRoman,6750000,2.899,流通A股,300502
无锡国联卓成创业投资有限公司,15862500,6.254,流通A股,300503
苏州周原九鼎投资中心(有限合伙),2711191,1.069,流通A股,300503
深圳市大雄风创业投资有限公司,4701000,1.567,流通A股,300506
上海汇寅投资中心(有限合伙),2700000,3.375,流通A股,300509
海得汇金创业投资江阴有限公司,2175400,2.719,流通A股,300509
上海海得泽广投资管理中心(普通合伙),1400000,1.750,流通A股,300509
华芳创业投资有限公司,726311,0.908,流通A股,300509
吉林省红土创业投资有限公司,5644800,2.495,流通A股,300510
深圳市红土信息创业投资有限公司,4000000,1.768,流通A股,300510
深圳市创新投资集团有限公司,3477496,1.537,流通A股,300510
吉林省诺金创业投资有限公司,2600000,1.149,流通A股,300510
上海六禾之颐投资中心(有限合伙),6586887,2.882,流通A股,300511
德州均益投资合伙企业(有限合伙),4946967,2.165,流通A股,300511
新余百合永生投资管理中心(有限合伙),8000000,6.565,流通A股,300513
常州德丰杰清洁技术创业投资中心(有限合伙),4568000,3.749,流通A股,300513
汇天泽投资有限公司,1093760,0.898,流通A股,300513
长沙高新开发区和恒投资管理咨询有限公司,6092000,3.046,流通A股,300515
长沙高新开发区和隆投资管理咨询有限公司,5558000,2.779,流通A股,300515
湖南联晖科力远创业投资企业(有限合伙),3950000,1.975,流通A股,300515
长沙麓谷创业投资管理有限公司,2121700,1.061,流通A股,300515
中国国际金融股份有限公司,428900,0.214,流通A股,300515
北京派鑫科贸有限公司,17100000,14.250,流通A股,300516
科华银赛创业投资有限公司,4467400,4.363,流通A股,300517
武汉硅谷天堂阳光创业投资有限公司,2480091,2.422,流通A股,300517
华诚恒业投资管理(北京)有限公司,2140000,2.090,流通A股,300517
湖北九派创业投资有限公司,2000000,1.953,流通A股,300517
武汉华工创业投资有限责任公司,1000000,0.977,流通A股,300517
法国兴业银行,145501,0.142,流通A股,300517
中国国际金融股份有限公司,1700000,1.821,流通A股,300518
嵊州市和丰投资股份有限公司,58294000,36.434,流通A股,300519
国元股权投资有限公司,7625093,3.608,流通A股,300520
中科大资产经营有限责任公司,7103120,3.361,流通A股,300520
上海槟果资产管理有限公司,5731680,2.712,流通A股,300520
德同国联(无锡)投资中心(有限合伙),4153454,1.965,流通A股,300520
安徽酷智投资管理有限公司,4048730,1.916,流通A股,300520
DTCTPInvestmentLimited,16957062,11.776,流通A股,300521
盈联控股有限公司,12183426,8.461,流通A股,300521
共青城容仕凯投资中心(有限合伙),10756442,7.470,流通A股,300521
上海柏智方德投资中心(有限合伙),6209321,4.312,流通A股,300521
深圳市豪洲胜投资有限公司,4176540,2.900,流通A股,300521
宁波凯数投资咨询有限合伙企业(有限合伙),2784215,1.933,流通A股,300521
红塔创新(昆山)创业投资有限公司,4500000,3.750,流通A股,300522
上海成善股权投资合伙企业(有限合伙),3810660,3.175,流通A股,300522
轩辕集团实业开发有限责任公司,18681921,12.974,流通A股,300523
天津辰源世纪科贸有限公司,17705768,12.296,流通A股,300523
上海瑞为铁道科技有限公司,9720000,6.750,流通A股,300523
武汉光谷烽火科技创业投资有限公司,2610100,1.813,流通A股,300523
安徽昆冈创业股权投资合伙企业(有限合伙),2160000,1.500,流通A股,300523
福建省财政信息中心,5580674,7.747,流通A股,300525
北京实地创业投资有限公司,2552756,3.544,流通A股,300525
福州市鼓楼区创博投资管理中心(有限合伙),1361472,1.890,流通A股,300525
惠州市祥福贸易有限公司,12871528,7.580,流通A股,300526
深圳市中金蓝海资产管理有限公司,1325757,0.781,流通A股,300526
惠州市嘉瑞贸易有限公司,899058,0.529,流通A股,300526
北京中金国联信达投资发展中心(有限合伙),7356523,1.514,流通A股,300527
天津力天融金投资有限公司,13972602,3.750,流通A股,300528
深圳市珠峰基石股权投资合伙企业(有限合伙),4668241,1.253,流通A股,300528
中国电影股份有限公司,2683553,0.720,流通A股,300528
南京广电文化产业投资有限责任公司,2681287,0.720,流通A股,300528
珠海红杉资本股权投资中心(有限合伙),22206992,5.330,流通A股,300529
广州至善创业投资合伙企业(有限合伙),2042400,2.918,流通A股,300530
深圳市中洲创业投资有限公司,19950000,7.125,流通A股,300531
亚晟发展集团有限公司,14364000,5.130,流通A股,300531
深圳市军屯投资企业(有限合伙),10500000,3.750,流通A股,300531
斯隆新产品投资有限公司,7182000,2.565,流通A股,300531
深圳市新智丰投资合伙企业(有限合伙),2055060,1.334,流通A股,300532
深圳市金美华投资合伙企业(有限合伙),1950400,1.266,流通A股,300532
巨丰企业管理咨询(深圳)有限公司,1902780,1.235,流通A股,300532
深圳市盛桥创源投资合伙企业,1701388,1.105,流通A股,300532
长沙掌创信息科技有限公司,1626051,1.626,流通A股,300533
长沙金盾机动车辆救援服务有限公司,1300064,1.300,流通A股,300533
长沙惠正贸易有限公司,1186203,1.186,流通A股,300533
深圳市诺尔投资有限公司,837848,0.838,流通A股,300533
深圳市尚轩投资管理有限公司,798676,0.799,流通A股,300533
湖南亚学企业管理咨询合伙企业(普通合伙),511094,0.511,流通A股,300533
岳阳康兴贸易有限公司,295955,0.296,流通A股,300533
通用技术创业投资有限公司,18789227,6.194,流通A股,300534
东证融通投资管理有限公司,8758113,2.887,流通A股,300534
甘肃省新业资产经营有限责任公司,5169710,1.704,流通A股,300534
上海骜梵商务咨询服务有限公司,4723900,1.557,流通A股,300534
兰州天域资产管理有限公司,3500000,1.154,流通A股,300534
上海婳勤商贸有限公司,3000000,0.989,流通A股,300534
成都亚商富易投资有限公司,2800000,4.687,流通A股,300535
嘉兴嘉禾九鼎投资中心(有限合伙),1353500,2.266,流通A股,300535
上海融高创业投资有限公司,1104900,1.850,流通A股,300535
成都易高成长创业投资有限公司,496000,0.830,流通A股,300535
中国国际金融股份有限公司,250000,0.418,流通A股,300535
珠海招商银科股权投资中心(有限合伙),7265000,4.335,流通A股,300536
成都招商局银科创业投资有限公司,4448898,2.655,流通A股,300536
深圳市宏利创新投资合伙企业(有限合伙),9651378,5.000,流通A股,300537
无锡楚祥嘉信投资企业(有限合伙),6428600,8.036,流通A股,300540
堆龙楚祥恒通投资企业(有限合伙),4017900,5.022,流通A股,300540
四川简阳港通经济技术开发有限公司,3187485,3.984,流通A股,300540
成都盈信和投资中心(有限合伙),1580100,1.975,流通A股,300540
北京方壶天地创业投资中心(有限合伙),3000000,3.290,流通A股,300542
北京仓源启航投资管理中心(有限合伙),700000,0.768,流通A股,300542
萍乡富海银涛拾号产业发展合伙企业(有限合伙),8968300,7.474,流通A股,300543
上海遵道投资合伙企业(有限合伙),3110000,2.592,流通A股,300543
萍乡市富海银涛玖号产业发展合伙企业(有限合伙),2673797,3.710,流通A股,300545
深圳市天高投资有限公司,4680200,3.462,流通A股,300546
四川省国有资产经营投资管理有限责任公司,4285338,6.985,流通A股,300547
曲水名泰科技发展有限公司,2000000,3.260,流通A股,300547
达州市中贸粮油有限公司,974882,1.589,流通A股,300547
四川省水电集团大竹电力有限公司,811001,1.322,流通A股,300547
达州市国有资产经营管理公司,487441,0.794,流通A股,300547
中国华电集团财务有限公司,134000,0.162,流通A股,300548
北京小飞融创新能源科技有限公司,148100,0.133,流通A股,300556
广州金控期货有限公司,1002100,0.250,流通A股,300558
华元恒道(上海)投资管理有限公司,640000,0.891,流通A股,300559
上海华元恒道资产管理有限公司,213500,0.297,流通A股,300559
武汉华泰自动化工程有限公司,141900,0.169,流通A股,300561
广发证券股份有限公司客户信用交易担保证券账户,518493,0.633,流通A股,300567
法国兴业银行,375500,0.196,流通A股,300568
上海东明家具市场经营管理有限公司,296200,0.197,流通A股,300569
法国兴业银行,113600,0.142,流通A股,300573
法国兴业银行,86900,0.118,流通A股,300575
中江国际信托股份有限公司资金信托合同(金狮153号),574708,0.476,流通A股,300577
中国国际金融股份有限公司,990000,1.375,流通A股,300578
法国兴业银行,248100,0.124,流通A股,300580
中国国际金融股份有限公司,182600,0.090,流通A股,300582
中国国际金融股份有限公司,192700,0.201,流通A股,300586
上海益民创新投资管理有限公司,100000,0.089,流通A股,300589
中国华电集团财务有限公司,172000,0.108,流通A股,300590
东北证券股份有限公司,165000,0.103,流通A股,300590
北京成泉资本管理有限公司,332100,0.332,流通A股,300600
云南科新教育投资有限公司,200000,0.262,流通A股,300604
中国国际金融股份有限公司,1490129,1.671,流通A股,300606
深圳市新网在线广告有限公司,225700,0.253,流通A股,300606
武汉诚盛电子有限公司,57900,0.072,流通A股,300615
中国国际金融股份有限公司,541096,0.812,流通A股,300617
中国金谷国际信托有限责任公司,200000,0.268,流通A股,300619
杭州鸿淇投资有限公司,243900,0.366,流通A股,300629
中国国际金融股份有限公司,380142,0.468,流通A股,300636
中国国际金融股份有限公司,373988,0.312,流通A股,300637
中国国际金融股份有限公司,543493,0.679,流通A股,300640
深圳前海云集品电子商务有限公司,114700,0.090,流通A股,300649
中国国际金融股份有限公司,500600,0.793,流通A股,300650
平潭瑞兴股权投资管理合伙企业(普通合伙),358735,0.474,流通A股,300651
首创证券有限责任公司,33978,0.036,流通A股,300654
国泰君安证券股份有限公司,3365,0.004,流通A股,300654
东北证券股份有限公司,180000,0.204,流通A股,300655
中国银河证券股份有限公司,512442,0.493,流通A股,300657
广州金控资本管理有限公司,80000,0.079,流通A股,300660
北京鸿达永泰投资管理有限责任公司,124800,0.208,流通A股,300661
新疆宏盛开源股权投资合伙企业(有限合伙),375600,0.336,流通A股,300672
MORGANSTANLEY&CO.INTERNATIONALPLC.,2092264,0.523,流通A股,300676
曲水汇鑫茂通高新技术合伙企业(有限合伙),948611,0.237,流通A股,300676
中国宝安集团股份有限公司,507858,0.127,流通A股,300676
马应龙药业集团股份有限公司,505000,0.126,流通A股,300676
"JPMORGANCHASEBANK,NATIONALASSOCIATION",200000,0.050,流通A股,300676
深圳市盛金嘉誉财富管理有限公司,189400,0.047,流通A股,300676
鑫苑(中国)置业有限公司,176400,0.044,流通A股,300676
新化文印科技股份有限公司,211400,0.217,流通A股,300677
UBSAG,201618,0.168,流通A股,300679
浙江佳源房地产集团有限公司,784617,1.154,流通A股,300680
UBSAG,163170,0.158,流通A股,300683
蚌埠市荣正建筑设计有限公司,135000,0.131,流通A股,300683
曲水汇鑫茂通高新技术合伙企业(有限合伙),863241,1.079,流通A股,300685
马应龙药业集团股份有限公司,581000,0.726,流通A股,300685
中国宝安集团控股有限公司,494700,0.618,流通A股,300685
安徽美盈投资管理有限公司,90500,0.133,流通A股,300688
北京成泉资本管理有限公司,452315,0.529,流通A股,300691
广东汇赢融资租赁有限公司,71000,0.067,流通A股,300692
安徽中辰投资控股有限公司,38400,0.058,流通A股,300695
兴宁市东胜劳务有限公司,203174,0.127,流通A股,300697
北京九鼎房地产开发有限责任公司,34500,0.042,流通A股,300700
申万宏源证券承销保荐有限责任公司,23087,0.028,流通A股,300700
长江证券承销保荐有限公司,27674,0.035,流通A股,300701
中信建投证券股份有限公司,43717,0.036,流通A股,300702
兴业证券股份有限公司,29553,0.038,流通A股,300706
国泰君安证券股份有限公司,2000,0.003,流通A股,300706
国金证券股份有限公司,37733,0.048,流通A股,300707
上海国际集团有限公司,5489319304,18.702,流通A股,600000
中国移动通信集团广东有限公司,5334892824,18.176,流通A股,600000
上海上国投资产管理有限公司,1395571025,4.755,流通A股,600000
中国证券金融股份有限公司,1067679897,3.637,流通A股,600000
梧桐树投资平台有限责任公司,886131340,3.019,流通A股,600000
上海国鑫投资发展有限公司,539255859,1.837,流通A股,600000
中央汇金资产管理有限责任公司,398521409,1.358,流通A股,600000
广东省机场管理集团有限公司,1056346783,51.048,流通A股,600004
香港中央结算有限公司,88527295,4.278,流通A股,600004
兴业证券股份有限公司,42094658,2.034,流通A股,600004
中央汇金资产管理有限责任公司,41964740,2.028,流通A股,600004
DEUTSCHEBANKAKTIENGESELLSCHAFT,15557952,0.752,流通A股,600004
UBSAG,13937285,0.674,流通A股,600004
BILL&MELINDAGATESFOUNDATIONTRUST,11661618,0.564,流通A股,600004
东风汽车有限公司,1202000000,60.100,流通A股,600006
中央汇金资产管理有限责任公司,54766900,2.738,流通A股,600006
中泰证券股份有限公司,4480000,0.224,流通A股,600006
中国国际贸易中心有限公司,812360241,80.649,流通A股,600007
香港中央结算有限公司,8365493,0.831,流通A股,600007
北京首都创业集团有限公司,2618583418,54.321,流通A股,600008
香港中央结算有限公司,48924251,1.015,流通A股,600008
中央汇金资产管理有限责任公司,30771000,0.638,流通A股,600008
中国证券金融股份有限公司,15270430,0.317,流通A股,600008
北京高校房地产开发总公司,12000000,0.249,流通A股,600008
