shareholder,value,percent,share_type,share_code
shareholder,value,percent,share_type,share_code
中国工商银行股份有限公司-鹏华改革红利股票型证券投资基金,2617200,1.101,流通A股,002090
广发基金-建设银行-中国人寿-中国人寿委托广发基金公司股票型组合,1655676,0.696,流通A股,002090
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司股票型组合,1189195,0.500,流通A股,002090
中科汇通(深圳)股权投资基金有限公司,1145889,0.482,流通A股,002090
中国光大银行股份有限公司-中欧新动力股票型证券投资基金(LOF),4999876,0.318,流通A股,002091
申万菱信资产-招商银行-华润深国投信托-瑞华定增对冲基金2号集合资金信托计划,41354248,1.927,流通A股,002092
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,4074691,0.404,流通A股,002093
全国社保基金四零三组合,9645780,2.457,流通A股,002094
华夏基金-浦发银行-华夏基金-中植产投-定增1号资产管理计划,8237986,2.099,流通A股,002094
蓝色经济区产业投资基金(有限合伙),6864988,1.749,流通A股,002094
金鹰基金-浦发银行-金鹰中植产投定增8号资产管理计划,4642565,1.183,流通A股,002094
中国建设银行股份有限公司-华夏收入混合型证券投资基金,4414843,1.125,流通A股,002094
中国建设银行-华夏红利混合型开放式证券投资基金,4110068,1.047,流通A股,002094
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,7873126,3.115,流通A股,002095
中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,3101791,1.227,流通A股,002095
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金,6600095,1.778,流通A股,002096
津杉华融(天津)产业投资基金合伙企业(有限合伙),2247900,0.605,流通A股,002096
全国社保基金一一四组合,12986856,0.801,流通A股,002099
全国社保基金四一六组合,12745878,0.786,流通A股,002099
安信基金-浦发银行-中广核资本控股有限公司,10992217,0.678,流通A股,002099
全国社保基金一零七组合,4383056,1.236,流通A股,002101
中国银行股份有限公司——富国改革动力混合型证券投资基金,26460083,4.818,流通A股,002103
中国建设银行股份有限公司——富国城镇发展股票型证券投资基金,16600000,3.023,流通A股,002103
中国邮政储蓄银行股份有限公司——农银汇理消费主题混合型证券投资基金,6458818,1.176,流通A股,002103
中国建设银行股份有限公司——农银汇理中小盘混合型证券投资基金,6176924,1.125,流通A股,002103
全国社保基金一一六组合,1999977,0.280,流通A股,002104
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,2404219,0.341,流通A股,002106
JF资产管理有限公司-JF中国先驱A股基金,5954499,0.546,流通A股,002108
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金,3497662,0.321,流通A股,002108
申万菱信基金-工商银行-华融国际信托-华融·国兵晟乾成长2号权益投资集合资金信托计划,91185411,6.638,流通A股,002110
申万菱信基金-浦发银行-平安信托-平安财富*丰赢68号集合资金信托计划,68389057,4.979,流通A股,002110
德邦基金-招商银行-华润信托-华润信托·瑞华定增对冲基金1号集合资金信托计划,45592705,3.319,流通A股,002110
东海基金-上海银行-渤海国际信托股份有限公司,27082066,1.972,流通A股,002110
东海基金-上海银行-盈科2号-鑫龙185号资产管理计划,24589666,1.790,流通A股,002110
东海基金-上海银行-盈科3号-鑫龙186号资产管理计划,16261398,1.184,流通A股,002110
中国建设银行有限公司-鹏华中证国防指数分级证券投资基金,5598532,1.466,流通A股,002111
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,4458113,1.168,流通A股,002111
银河基金-中信银行-银河基金银河投资定增11号资产管理计划,2390314,0.626,流通A股,002111
天弘基金-宁波银行-天弘金鼎定增1号结构化资产管理计划,2304147,0.603,流通A股,002111
中科汇通(深圳)股权投资基金有限公司,10079864,5.000,流通A股,002112
厦门盛世汇金投资管理有限公司-厦门盛世汇金2期私募证券投资基金,850200,0.263,流通A股,002114
中国银行股份有限公司-长盛电子信息产业混合型证券投资基金,1500000,0.360,流通A股,002115
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,10411458,2.493,流通A股,002116
富国基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票主动管理型产品(保额分红)委托投资,787785,0.189,流通A股,002116
中国银行股份有限公司-富国改革动力混合型证券投资基金,6600001,1.814,流通A股,002117
全国社保基金一一四组合,5107056,1.404,流通A股,002117
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,2206822,0.172,流通A股,002118
招商银行股份有限公司-富国低碳环保混合型证券投资基金,13588929,1.116,流通A股,002120
中国工商银行股份有限公司-富国新兴产业股票型证券投资基金,6119142,0.503,流通A股,002120
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,4731702,0.389,流通A股,002120
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金,2779614,0.228,流通A股,002120
北京和合源资产管理有限公司-和合源金投2号私募证券投资基金,15495906,1.101,流通A股,002121
深圳菁英时代基金管理股份有限公司,4809649,0.342,流通A股,002121
中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,3644300,0.259,流通A股,002121
深圳菁英时代基金管理股份有限公司-水木基金,3305557,0.235,流通A股,002121
上海金融发展投资基金(有限合伙),20936550,2.430,流通A股,002123
全国社保基金一零二组合,13299795,1.544,流通A股,002123
中国农业银行股份有限公司-景顺长城内需增长贰号混合型证券投资基金,5380876,0.625,流通A股,002123
全国社保基金一零四组合,4008225,0.518,流通A股,002124
上海共闯投资管理有限公司-共赢对冲一号私募基金,2841438,0.368,流通A股,002124
全国社保基金一零二组合,24699929,3.083,流通A股,002126
中国农业银行-大成创新成长混合型证券投资基金(LOF),17081439,2.132,流通A股,002126
全国社保基金一一三组合,11406279,1.424,流通A股,002126
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金,6786415,0.847,流通A股,002126
招商银行股份有限公司-富国低碳环保混合型证券投资基金,45064857,2.930,流通A股,002127
中国工商银行-汇添富成长焦点混合型证券投资基金,30549861,1.986,流通A股,002127
中国工商银行股份有限公司-富国新兴产业股票型证券投资基金,20196521,1.313,流通A股,002127
全国社保基金一零九组合,17605303,1.144,流通A股,002127
全国社保基金一零七组合,6345800,0.388,流通A股,002128
华夏成长证券投资基金,5416622,0.331,流通A股,002128
中国工商银行股份有限公司-易方达科翔混合型证券投资基金,4502800,0.276,流通A股,002128
中国银行股份有限公司-南方产业活力股票型证券投资基金,4500000,0.275,流通A股,002128
广发基金-招商银行-添翼定增分级1号特定多客户资产管理计划,3900000,0.239,流通A股,002128
天津渤海信息产业结构调整股权投资基金有限公司,268510983,10.155,流通A股,002129
诺安基金-兴业证券-南京双安资产管理有限公司,39750000,1.503,流通A股,002129
金鹰基金-光大银行-金鹰基金-定增稳盈3号资产管理计划,28733090,1.087,流通A股,002129
全国社保基金一零四组合,16009711,1.268,流通A股,002130
熵一资产管理(北京)有限公司-熵一价值增长6期私募基金,4854600,0.385,流通A股,002130
全国社保基金一零二组合,42006450,0.749,流通A股,002131
珠海中兵广发投资基金合伙企业(有限合伙),35662049,0.636,流通A股,002131
中国工商银行-汇添富均衡增长混合型证券投资基金,7212005,0.574,流通A股,002132
交通银行股份有限公司-长信量化先锋混合型证券投资基金,8288779,1.071,流通A股,002133
全国社保基金六零四组合,2001862,0.931,流通A股,002136
全国社保基金四零六组合,18242122,2.234,流通A股,002138
全国社保基金六零一组合,9500000,1.163,流通A股,002138
中国工商银行-广发策略优选混合型证券投资基金,8513872,1.043,流通A股,002138
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金,8280031,1.014,流通A股,002138
创金合信基金-招商银行-六一八基金定鑫9号资产管理计划,17200100,2.529,流通A股,002139
珠海中兵广发投资基金合伙企业(有限合伙),9000000,1.323,流通A股,002139
中国银行股份有限公司-国投瑞银锐意改革灵活配置混合型证券投资基金,7421376,1.091,流通A股,002139
中国银行-易方达积极成长证券投资基金,5999884,0.882,流通A股,002139
中国农业银行-富国天瑞强势地区精选混合型开放式证券投资基金,4839560,0.711,流通A股,002139
中国农业银行股份有限公司-易方达瑞惠灵活配置混合型发起式证券投资基金,2061309,0.462,流通A股,002140
中国农业银行股份有限公司-大成积极成长混合型证券投资基金,1666500,0.374,流通A股,002140
南方基金-农业银行-南方中证金融资产管理计划,1577001,0.354,流通A股,002140
全国社保基金一零一组合,109278958,2.156,流通A股,002142
长信基金-浦发银行-陆家嘴国际信托-瑞祥6号集合资金信托计划,5925101,0.335,流通A股,002143
银华基金-农业银行-银华中证金融资产管理计划,4174720,0.236,流通A股,002143
交通银行股份有限公司-长信量化先锋混合型证券投资基金,1210198,0.685,流通A股,002144
信诚基金-中信银行-华鑫国际信托-华鑫信托·慧智投资57号结构化集合资金信托计划,122282090,2.812,流通A股,002146
华润元大基金-工商银行-华润深国投信托-华润信托·增利4号集合资金信托计划,72548348,1.668,流通A股,002146
建信基金-工商银行-陕西省信托-陕国投·财富尊享1号定向投资集合资金信托计划,53437400,1.229,流通A股,002146
中国建设银行股份有限公司-万家精选混合型证券投资基金,28747383,0.661,流通A股,002146
中国银行股份有限公司-华夏新经济灵活配置混合型发起式证券投资基金,21413004,0.492,流通A股,002146
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,16637382,0.383,流通A股,002146
信诚基金-中信银行-信诚基金定众1号分级资产管理计划,76171810,4.167,流通A股,002147
申万菱信基金-工商银行-创盈定增71号资产管理计划,45533800,2.491,流通A股,002147
泰达宏利基金-民生银行-泰达宏利价值成长定向增发481号资产管理计划,42317708,2.315,流通A股,002147
