1992-10-14,2003-09-12,19.86,2003-08-28,定向配售,1.00,10.0亿,5.60,1.65亿,56.0亿,54.4亿,7.48,7.15,48.02%,7.60,--,0.64%,600015
1996-02-07,2000-12-19,49.64,2000-11-27,网下定价发行,1.00,3.50亿,11.80,4180万,41.3亿,40.9亿,20.00,18.56,44.67%,21.00,--,1.03%,600016
2002-07-15,2006-10-17,19.58,2006-09-26,网下询价配售,1.00,2.30亿,4.70,3901万,10.8亿,10.4亿,6.32,6.45,73.84%,6.70,1.11%,0.52%,600017
1988-10-21,2006-10-26,0,2000-06-16,吸收合并,1.00,24.2亿,3.67,--,88.9亿,0,3.67,3.79,13.36%,3.94,0.00%,0.00%,600018
2000-02-03,2000-12-12,18.66,2000-11-20,其他发行方式,1.00,18.8亿,4.18,1.49亿,78.5亿,77.0亿,4.96,6.09,69.39%,7.36,--,3.84%,600019
2000-12-28,2003-08-08,15.96,2003-07-24,定向配售,1.00,2.80亿,6.36,5332万,17.8亿,17.3亿,8.00,7.62,43.19%,8.15,--,--,600020
1998-06-04,2003-10-29,18.52,2003-10-14,定向配售,1.00,2.40亿,5.80,3861万,13.9亿,13.5亿,8.51,8.67,57.57%,8.80,--,--,600021
2000-12-29,2004-06-29,7.66,2004-06-14,定向配售,1.00,2.20亿,6.36,5005万,14.0亿,13.5亿,6.36,6.37,28.17%,6.43,--,0.24%,600022
1992-03-14,2013-12-19,--,--,吸收合并,1.00,10.7亿,5.53,5900万,59.3亿,--,8.50,8.88,0.46%,9.39,--,--,600023
2001-02-08,2017-12-15,76.86,2017-12-05,"网上定价发行,网下询价配售,市值申购",1.00,18.0亿,2.17,1.28亿,39.1亿,37.8亿,2.60,3.12,0.18%,3.12,0.01%,0.51%,600025
1996-07-26,2002-05-23,--,2002-05-13,其他发行方式,1.00,3.50亿,2.36,--,8.26亿,8.06亿,4.53,4.44,76.70%,4.65,--,0.20%,600026
1994-06-28,2005-02-03,14.8,2005-01-24,"定向配售,网下询价配售,网上定价发行",1.00,7.65亿,2.52,--,19.3亿,18.9亿,3.70,4.51,34.58%,5.35,3.11%,--,600027
2000-02-25,2001-08-08,--,2001-07-16,网上定价发行,1.00,28.0亿,4.22,--,118亿,116亿,4.60,4.36,44.00%,4.70,--,1.14%,600028
1995-03-25,2003-07-25,--,2003-07-10,定向配售,1.00,10.0亿,2.70,--,27.0亿,26.4亿,3.91,3.88,58.81%,4.03,--,--,600029
1995-10-25,2003-01-06,15,2002-12-17,定向配售,1.00,4.00亿,4.50,4002万,18.0亿,17.6亿,5.53,5.01,48.57%,5.58,--,0.28%,600030
1994-11-22,2003-07-03,13.41,2003-06-18,定向配售,1.00,6000万,15.56,3371万,9.34亿,9.00亿,23.00,21.30,56.36%,23.00,--,--,600031
1999-06-28,2001-02-09,26.43,2001-01-05,网下定价发行,1.00,2.00亿,6.66,3566万,13.3亿,12.9亿,8.78,8.85,52.84%,9.18,--,2.53%,600033
2000-11-22,2004-03-10,16.67,2004-02-24,定向配售,1.00,2.80亿,3.00,3502万,8.40亿,8.05亿,6.18,6.09,54.00%,6.28,--,0.25%,600035
1987-03-31,2002-04-09,--,2002-03-27,网下询价配售,1.00,15.0亿,7.30,2.07亿,110亿,107亿,10.51,10.66,69.02%,10.88,--,1.25%,600036
1999-09-29,2001-02-08,38.67,2001-01-04,网下定价发行,1.00,8000万,15.50,3500万,12.4亿,12.1亿,32.00,28.45,56.85%,32.61,--,0.47%,600037
1999-07-30,2000-12-18,42.11,2000-11-22,网下定价发行,1.00,6000万,7.85,1500万,4.71亿,4.56亿,18.80,18.79,63.93%,19.68,--,0.30%,600038
1999-12-28,2003-03-25,14.93,2003-03-10,定向配售,1.00,1.00亿,6.87,2900万,6.87亿,6.58亿,8.98,9.07,47.15%,9.30,--,--,600039
1992-09-14,2006-07-31,18.85,2006-07-19,网下询价配售,1.00,1.50亿,13.95,7394万,20.9亿,20.2亿,19.89,20.21,78.01%,21.00,0.91%,1.21%,600048
2001-12-31,2002-10-09,20.23,2002-09-20,其他发行方式,1.00,50.0亿,2.30,2.40亿,115亿,113亿,3.05,2.87,47.45%,3.15,--,--,600050
1994-03-31,1997-04-10,13,1997-03-31,网下定价发行,1.00,3000万,11.78,942万,3.53亿,3.44亿,32.00,30.98,63.73%,33.00,--,1.53%,600051
1993-07-13,1997-04-15,15,1997-04-01,网下定价发行,1.00,3500万,5.70,700万,2.00亿,1.93亿,17.00,19.18,72.21%,19.49,--,0.95%,600052
1997-04-14,1997-04-18,14,1997-04-03,网下定价发行,1.00,4500万,5.60,1080万,2.52亿,2.41亿,13.52,13.26,60.60%,14.09,--,0.97%,600053
1996-11-18,1997-05-06,--,1997-04-17,网上定价发行,1.00,4000万,6.02,--,2.41亿,2.31亿,20.88,21.44,59.13%,22.00,--,0.43%,600054
1997-05-12,1997-05-19,14,1997-04-24,网下定价发行,1.00,1500万,8.54,480万,1.28亿,1.23亿,24.80,22.66,57.97%,25.00,--,0.51%,600055
1997-05-08,1997-05-15,15,1997-04-28,网下定价发行,1.00,3000万,7.02,861万,2.11亿,2.02亿,20.00,22.00,73.98%,22.25,--,0.89%,600056
1997-05-23,1997-06-04,14,1997-05-13,其他发行方式,1.00,4000万,4.43,600万,1.77亿,1.71亿,19.01,19.25,52.44%,25.00,--,2.92%,600057
1997-05-21,1997-05-28,15,1997-05-05,网下定价发行,1.00,7500万,8.52,1500万,6.39亿,6.26亿,18.80,19.02,65.30%,19.50,--,1.11%,600058
1997-05-08,1997-05-16,13.6,1997-04-25,网下定价发行,1.00,3500万,8.84,945万,3.09亿,3.00亿,25.00,26.00,78.88%,27.50,--,0.52%,600059
1997-04-17,1997-04-22,14.95,1997-03-24,其他发行方式,1.00,7000万,6.28,1400万,4.40亿,4.26亿,15.50,17.48,55.06%,17.98,--,1.69%,600060
1997-05-13,1997-05-19,15,1997-04-25,网下定价发行,1.00,3000万,6.20,812万,1.86亿,1.78亿,16.80,14.80,48.52%,17.20,--,0.80%,600061
1997-05-16,1997-05-22,14,1997-05-06,网下定价发行,1.00,4700万,6.69,940万,3.14亿,3.05亿,12.00,13.85,61.05%,14.56,--,1.09%,600062
1997-05-23,1997-05-28,15,1997-05-12,网下定价发行,1.00,5000万,6.15,1538万,3.08亿,2.92亿,13.20,14.88,71.31%,14.89,--,1.29%,600063
1992-07-08,1997-05-06,14,1997-04-23,其他发行方式,1.00,5000万,7.84,1200万,3.92亿,3.80亿,25.00,28.15,70.70%,28.20,--,2.72%,600064
1997-01-08,1997-05-08,15,1997-04-23,其他发行方式,1.00,3500万,9.75,1050万,3.41亿,3.31亿,30.00,26.10,63.86%,32.00,--,2.76%,600066
1988-04-03,1997-05-08,--,1988-02-01,其他发行方式,100.00,3.80万,100.00,--,380万,0,16.50,15.01,51.38%,17.20,--,--,600067
1997-05-21,1997-05-26,14.2,1997-05-08,网下定价发行,1.00,1.90亿,6.00,3420万,11.4亿,11.1亿,14.01,15.80,72.86%,15.88,--,1.21%,600068
1997-01-13,1997-04-30,14,1997-04-16,其他发行方式,1.00,4000万,4.62,670万,1.85亿,1.78亿,16.00,16.18,61.80%,16.50,--,1.12%,600069
1994-05-19,1997-06-04,13.5,1997-05-14,网下定价发行,1.00,2000万,3.77,500万,7540万,7040万,18.50,18.65,86.48%,19.85,--,0.30%,600070
1997-05-23,1997-05-28,13.9,1997-05-12,网下定价发行,1.00,2200万,5.60,613万,1.23亿,1.18亿,16.00,16.00,69.28%,16.50,--,1.21%,600071
1997-05-28,1997-06-03,15,1997-05-16,网下定价发行,1.00,6000万,5.37,821万,3.22亿,3.14亿,16.00,19.17,82.23%,19.87,--,0.38%,600072
1997-06-27,1997-07-04,18,1997-06-16,网下定价发行,1.00,1.00亿,4.00,1400万,4.00亿,3.86亿,6.66,6.85,59.91%,7.45,--,1.60%,600073
1997-06-18,1997-06-23,15,1997-06-05,网下定价发行,1.00,3000万,6.63,930万,1.99亿,1.90亿,13.11,12.00,51.14%,13.60,--,0.49%,600074
1997-06-09,1997-06-17,14.5,1997-05-23,网下定价发行,1.00,2700万,6.53,735万,1.76亿,1.69亿,16.18,14.20,66.90%,16.48,--,2.43%,600075
1993-09-01,1997-05-26,14,1997-05-06,其他发行方式,1.00,5000万,5.60,1300万,2.80亿,2.67亿,20.28,19.60,59.94%,22.00,--,0.84%,600076
1993-12-28,1997-05-20,14,1997-05-05,其他发行方式,1.00,1022万,5.18,368万,5294万,4926万,15.00,15.75,45.32%,16.48,--,3.47%,600077
1994-06-28,1997-06-27,14.5,1997-05-28,网下定价发行,1.00,3500万,5.80,945万,2.03亿,1.94亿,12.88,13.35,73.51%,14.20,--,0.65%,600078
1993-03-30,1997-06-06,15,1997-05-22,网下定价发行,1.00,2000万,5.22,535万,1.04亿,9902万,16.51,18.30,76.53%,19.48,--,1.17%,600079
1996-02-14,1997-06-12,14,1997-05-14,其他发行方式,1.00,3000万,6.16,600万,1.85亿,1.79亿,13.53,13.38,50.06%,14.15,--,0.84%,600080
1998-04-29,1997-07-03,16.5,1997-06-13,网下定价发行,1.00,1250万,7.55,338万,9438万,9099万,15.96,14.69,57.64%,16.50,--,1.71%,600081
1993-01-05,1997-06-20,14.8,1997-06-06,网下定价发行,1.00,3000万,5.18,504万,1.55亿,1.50亿,10.20,10.90,67.89%,11.09,--,0.57%,600082
1993-05-08,1997-06-06,15,1997-05-23,网下定价发行,1.00,7000万,6.05,1330万,4.24亿,4.10亿,14.00,13.85,66.65%,14.48,--,2.77%,600083
1997-07-07,1997-07-11,15.5,1997-06-18,网下定价发行,1.00,3000万,7.84,765万,2.35亿,2.28亿,13.28,15.21,69.11%,15.40,--,0.77%,600084
1997-06-18,1997-06-25,15,1997-05-29,网下定价发行,1.00,5000万,7.08,1151万,3.54亿,3.42亿,17.00,17.22,75.77%,18.18,--,0.80%,600085
1993-07-13,1997-06-06,14.98,1997-05-22,网下定价发行,1.00,3000万,6.04,648万,1.81亿,1.75亿,16.00,14.92,69.26%,16.20,--,1.71%,600086
2002-05-31,1997-06-16,15,1997-05-22,网下定价发行,1.00,5000万,7.95,934万,3.98亿,3.88亿,20.10,19.59,71.67%,20.98,--,1.28%,600088
1993-02-26,1997-06-18,14.5,1997-06-04,其他发行方式,1.00,3300万,5.19,750万,1.71亿,1.48亿,11.50,12.60,74.53%,12.78,--,2.51%,600089
1993-04-26,1997-06-16,15,1997-05-12,其他发行方式,1.00,3000万,4.05,459万,1.22亿,1.19亿,10.98,11.60,45.21%,12.35,--,3.64%,600090
1997-06-26,1997-07-04,16,1997-06-13,网下定价发行,1.00,3700万,5.28,939万,1.95亿,1.86亿,8.18,8.80,60.67%,8.99,--,1.37%,600091
1997-06-23,1997-06-26,16,1997-06-10,网下定价发行,1.00,3000万,8.05,950万,2.42亿,2.32亿,15.00,14.75,62.63%,15.49,--,0.91%,600093
1996-07-18,1997-07-03,--,1997-06-24,网上定价发行,1.00,4000万,7.04,--,2.82亿,2.71亿,13.10,10.90,49.52%,13.18,--,0.84%,600094
1994-03-25,1997-07-08,16.5,1997-06-23,网下定价发行,1.00,5000万,5.78,900万,2.89亿,2.80亿,10.00,11.15,68.26%,11.18,--,0.68%,600095
1997-07-02,1997-07-09,16.34,1997-06-18,其他发行方式,1.00,1.00亿,6.21,1400万,6.21亿,6.07亿,8.58,8.12,52.51%,8.95,--,2.55%,600096
1993-10-11,1997-06-19,14.5,1997-05-21,其他发行方式,1.00,3500万,6.61,980万,2.31亿,2.22亿,15.38,14.25,62.70%,15.98,--,2.48%,600097
1992-11-13,1997-07-18,16.3,1997-06-27,网下定价发行,1.00,1.00亿,7.87,1450万,7.87亿,7.73亿,15.80,16.35,66.08%,16.88,--,1.11%,600098
1997-06-28,1997-07-04,16,1997-06-17,网下定价发行,1.00,4000万,6.09,767万,2.44亿,2.36亿,11.80,12.45,76.90%,13.37,--,1.82%,600099
1997-06-25,1997-06-27,15.99,1997-06-12,网下定价发行,1.00,4200万,8.28,900万,3.48亿,3.39亿,27.28,33.90,82.38%,37.88,--,0.77%,600100
1988-04-29,1997-06-27,--,1988-06-01,其他发行方式,1.00,2900万,1.00,--,2900万,0,25.00,22.30,24.22%,26.00,--,--,600101
1993-04-01,1997-07-03,17,1997-06-18,其他发行方式,1.00,8000万,5.16,1200万,4.13亿,3.96亿,8.18,8.46,27.14%,9.27,--,13.72%,600103
1984-04-16,1997-11-25,14.9,1997-11-07,网下定价发行,1.00,3.00亿,7.02,2400万,21.1亿,20.8亿,13.50,12.90,46.98%,14.18,--,1.30%,600104
1994-06-30,1997-09-29,12.46,1997-09-15,网下定价发行,1.00,3500万,7.10,854万,2.49亿,2.40亿,13.13,12.10,54.84%,13.45,--,0.23%,600105
1997-06-13,1997-06-18,14,1997-06-03,其他发行方式,1.00,9000万,5.40,1233万,4.86亿,4.74亿,13.20,11.40,47.13%,13.50,--,7.44%,600106
1993-12-31,1997-11-06,12.8,1997-10-16,网下定价发行,1.00,5000万,8.10,1437万,4.05亿,3.91亿,19.50,19.84,72.19%,20.88,--,0.46%,600107
1995-12-06,1997-08-18,15,1997-07-24,其他发行方式,1.00,7000万,6.06,1610万,4.24亿,4.08亿,9.50,8.49,42.95%,9.50,--,1.90%,600108
1996-12-20,1997-08-07,--,1988-06-30,其他发行方式,1.00,1000万,2.20,--,2200万,0,9.80,8.70,48.19%,9.80,--,--,600109
1989-08-23,1997-10-07,13.8,1997-09-19,网下定价发行,1.00,3000万,7.52,838万,2.26亿,2.17亿,12.28,12.00,51.29%,12.38,--,0.51%,600110
1997-09-12,1997-09-24,14.3,1997-08-27,网下定价发行,1.00,8000万,4.43,1200万,3.54亿,3.42亿,7.38,7.97,59.97%,8.00,--,0.65%,600111
1997-11-13,1997-11-27,13.3,1997-10-31,网下定价发行,1.00,4000万,4.31,724万,1.72亿,1.65亿,8.00,8.35,64.05%,8.39,--,0.73%,600112
1997-10-06,1997-10-21,13.1,1997-09-22,网下定价发行,1.00,4000万,5.75,624万,2.30亿,2.24亿,10.90,11.88,66.09%,12.02,--,1.27%,600113
1994-07-11,2004-05-11,13.89,2004-04-19,定向配售,1.00,4500万,10.00,1801万,4.50亿,4.32亿,14.80,14.54,42.91%,15.08,--,--,600114
1995-04-14,1997-11-05,18,1997-10-24,网下定价发行,1.00,3.00亿,2.45,1415万,7.35亿,7.21亿,7.41,7.33,76.22%,7.58,--,0.64%,600115
1994-04-28,1997-08-04,15,1997-07-23,网下定价发行,1.00,5000万,6.38,1000万,3.19亿,3.09亿,14.58,14.29,63.31%,15.00,--,0.69%,600116
1997-10-08,1997-10-15,14.1,1997-09-23,其他发行方式,1.00,8000万,5.80,1600万,4.64亿,4.48亿,8.00,7.88,43.17%,8.18,--,0.99%,600117
1997-08-21,1997-09-08,15,1997-07-22,其他发行方式,1.00,2500万,5.28,625万,1.32亿,1.24亿,12.07,12.12,64.53%,12.40,--,0.96%,600118
1997-11-28,1998-01-15,13.6,1997-11-20,网下定价发行,1.00,4000万,4.76,880万,1.90亿,1.82亿,12.98,12.17,63.75%,13.27,--,0.21%,600119
1994-10-26,1997-12-01,12,1997-11-12,网下定价发行,1.00,1250万,7.56,415万,9450万,7523万,23.81,23.18,78.98%,23.98,--,0.24%,600120
1997-11-13,1998-01-07,14.2,1997-10-28,其他发行方式,1.00,8000万,5.50,1480万,4.40亿,4.25亿,10.95,12.10,70.23%,12.60,--,0.79%,600121
1998-04-17,1998-04-20,14.2,1998-03-27,网下定价发行,1.00,5000万,6.61,1200万,3.31亿,3.19亿,28.00,24.83,69.89%,28.00,--,0.54%,600122
1998-12-08,1998-12-17,13.73,1998-11-12,网下定价发行,1.00,8000万,4.12,1500万,3.30亿,3.15亿,6.50,6.88,65.12%,6.89,--,0.34%,600123
1993-02-16,1998-05-11,14.9,1998-04-16,网下定价发行,1.00,2500万,6.84,743万,1.71亿,1.64亿,25.00,23.34,62.31%,25.99,--,0.24%,600125
1998-02-25,1998-03-11,14.5,1998-02-12,网下定价发行,1.00,8500万,6.45,1700万,5.48亿,5.32亿,7.05,6.88,46.74%,7.28,--,1.38%,600126
1998-04-27,1998-05-06,14,1998-04-08,其他发行方式,1.00,5000万,5.30,1000万,2.65亿,2.55亿,16.61,17.05,67.00%,17.30,--,0.33%,600127
1994-06-30,1997-09-01,14.5,1997-08-15,网下定价发行,1.00,3500万,6.77,700万,2.37亿,2.30亿,12.38,12.78,59.27%,12.88,--,0.25%,600128
1979-11-26,1997-11-18,14,1997-10-22,其他发行方式,1.00,5000万,7.00,500万,3.50亿,3.45亿,15.40,13.95,66.74%,15.98,--,0.68%,600129
1995-07-27,2000-07-06,49.71,2000-06-19,其他发行方式,1.00,4000万,16.00,1500万,6.40亿,6.24亿,39.00,35.05,62.60%,39.10,--,0.31%,600130
1997-01-05,1998-04-02,15,1998-03-11,网下定价发行,1.00,3500万,5.25,806万,1.84亿,1.76亿,15.48,15.65,71.20%,16.20,--,0.28%,600131
1993-12-20,1997-10-30,14.1,1997-10-10,网下定价发行,1.00,4000万,5.54,858万,2.22亿,2.13亿,12.00,12.12,59.60%,12.82,--,0.22%,600132
1993-03-19,1998-02-12,14.5,1998-01-08,网下定价发行,1.00,4000万,4.50,821万,1.80亿,1.72亿,12.80,15.49,73.44%,15.60,--,0.21%,600133
1998-01-16,1998-01-22,15,1997-12-26,网下定价发行,1.00,7000万,6.42,1650万,4.49亿,4.33亿,11.50,12.29,60.29%,12.79,--,0.38%,600135
1992-10-31,1998-03-03,14,1998-02-18,网下定价发行,1.00,2500万,5.29,700万,1.32亿,1.25亿,13.78,13.48,74.10%,14.50,--,0.16%,600136
1996-12-26,1998-04-16,--,1988-12-01,其他发行方式,1.00,1450万,1.00,--,1450万,0,17.00,18.45,86.58%,19.69,--,--,600137
1997-11-25,1997-12-03,14.6,1997-11-14,网下定价发行,1.00,6000万,6.57,1500万,3.94亿,3.79亿,11.80,11.30,42.16%,12.00,--,0.40%,600138
1997-12-02,1998-02-25,--,--,其他发行方式,1.00,2100万,2.00,--,4200万,0,12.20,13.02,62.96%,14.28,--,--,600139
1994-08-17,1999-06-16,17,1999-05-13,网下定价发行,1.00,4000万,4.70,738万,1.88亿,1.81亿,11.01,11.40,66.49%,11.48,--,0.25%,600141
1993-05-26,2004-06-23,15.36,2004-06-08,定向配售,1.00,4500万,10.93,1877万,4.92亿,4.73亿,16.88,16.26,53.83%,17.58,--,--,600143
1998-09-28,1999-09-23,23.92,1999-08-04,网下定价发行,1.00,4500万,4.00,855万,1.80亿,1.71亿,9.28,9.24,62.75%,9.85,--,0.18%,600145
1999-06-29,1999-07-07,16.24,1999-06-14,网下定价发行,1.00,6000万,3.95,960万,2.37亿,2.27亿,9.00,9.52,64.95%,9.80,--,0.42%,600146
1998-05-07,1998-05-20,14.5,1998-04-16,网下定价发行,1.00,2000万,4.77,500万,9540万,9040万,14.80,13.25,61.01%,14.80,--,0.33%,600148
1993-08-17,1999-10-14,20.76,1999-08-04,网下定价发行,1.00,4500万,5.48,955万,2.47亿,2.37亿,9.10,8.90,50.23%,9.24,--,0.34%,600149
1998-05-12,1998-05-20,15,1998-04-20,网下定价发行,1.00,7000万,3.83,787万,2.68亿,2.60亿,7.00,7.65,64.94%,8.00,--,2.42%,600150
1998-05-28,1998-06-05,14,1998-05-07,网下定价发行,1.00,6800万,5.76,1250万,3.92亿,3.80亿,14.02,15.74,69.23%,16.00,--,0.41%,600151
1993-07-28,1998-06-09,15,1998-05-25,网下定价发行,1.00,4500万,4.50,900万,2.03亿,1.94亿,11.11,11.08,57.48%,11.38,--,0.46%,600152
1998-06-10,1998-06-16,14.5,1998-05-25,网下定价发行,1.00,5000万,6.01,900万,3.01亿,2.92亿,15.00,14.69,59.56%,15.00,--,0.28%,600153
1998-07-21,1998-09-18,14.24,1998-06-29,网下定价发行,1.00,5000万,5.00,978万,2.50亿,2.40亿,12.38,12.69,60.38%,13.30,--,0.42%,600155
1998-05-19,1998-05-27,15,1998-04-27,网下定价发行,1.00,8500万,5.27,1600万,4.48亿,4.34亿,11.50,11.71,63.44%,12.53,--,0.45%,600156
1992-07-30,1998-05-13,--,1988-11-10,其他发行方式,200.00,10.0万,200.00,--,2000万,0,26.00,27.75,25.97%,29.48,--,--,600157
2006-04-17,1998-03-27,15,1998-02-25,网下定价发行,1.00,4500万,5.80,1025万,2.61亿,2.51亿,15.00,15.69,73.87%,15.79,--,0.24%,600158
1998-05-08,1998-05-26,14,1998-04-21,网下定价发行,1.00,4000万,7.42,844万,2.97亿,2.87亿,24.60,22.50,64.51%,25.00,--,0.34%,600159
1998-06-17,1998-06-26,14,1998-06-01,网下定价发行,1.00,8000万,5.75,1252万,4.60亿,4.43亿,11.00,11.92,59.21%,12.08,--,0.72%,600160
1998-06-08,1998-06-16,15,1998-05-18,网下定价发行,1.00,3000万,4.07,720万,1.22亿,1.15亿,19.80,21.55,70.13%,22.28,--,0.13%,600161
1994-01-30,1998-06-09,13.8,1998-05-18,网下定价发行,1.00,3500万,4.00,805万,1.40亿,1.32亿,9.31,9.80,57.73%,10.04,--,0.41%,600162
1998-05-26,1998-06-02,14.2,1998-05-04,网下定价发行,1.00,7000万,4.73,1540万,3.31亿,3.00亿,8.99,8.80,51.57%,9.25,--,0.36%,600163
1998-05-14,1998-05-29,14.4,1998-04-27,网下定价发行,1.00,4500万,5.00,900万,2.25亿,2.16亿,11.50,11.17,66.68%,11.88,--,0.58%,600165
1996-08-28,1998-06-02,14,1998-05-11,网下定价发行,1.00,5000万,6.46,1300万,3.23亿,3.10亿,16.80,15.39,54.40%,16.98,--,0.41%,600166
1999-01-25,1999-01-28,18,1998-12-23,网下定价发行,1.00,7000万,5.26,1190万,3.68亿,3.56亿,6.98,6.51,38.06%,7.18,--,0.53%,600167
1998-04-17,1998-04-27,12.6,1998-04-02,网下定价发行,1.00,8500万,6.91,1737万,5.87亿,5.70亿,16.88,17.58,63.69%,17.90,--,0.36%,600168
1998-07-06,1998-09-04,14.5,1998-06-22,网下定价发行,1.00,8000万,4.13,1440万,3.30亿,3.16亿,6.13,6.42,57.31%,6.47,--,0.23%,600169
1998-06-15,1998-06-23,14.5,1998-06-01,网下定价发行,1.00,1.50亿,6.67,2100万,10.0亿,9.80亿,12.00,12.08,47.06%,12.78,--,0.90%,600170
1988-09-10,1998-09-24,14.5,1998-08-14,网下定价发行,1.00,1.20亿,6.53,1601万,7.84亿,7.68亿,16.08,17.10,72.90%,17.33,--,0.39%,600171
1998-11-03,1998-11-26,14.2,1998-10-19,网下定价发行,1.00,4000万,6.40,879万,2.56亿,2.47亿,15.00,15.40,72.55%,15.49,--,0.17%,600172
1993-07-17,1999-04-15,18.42,1999-03-18,网下定价发行,1.00,8000万,4.42,900万,3.54亿,3.46亿,6.00,6.28,62.85%,6.45,--,0.42%,600173
1988-06-04,1999-04-08,18.02,1999-03-23,网下定价发行,1.00,1334万,13.20,652万,1.76亿,1.70亿,26.80,24.30,62.17%,27.00,--,0.30%,600175
1999-04-16,1999-04-22,17.5,1999-03-05,网下定价发行,1.00,7000万,3.05,1343万,2.14亿,2.00亿,5.22,5.73,72.64%,5.88,--,0.39%,600176
1993-06-25,1998-11-19,12.8,1998-10-12,网下定价发行,1.00,5500万,10.92,1560万,6.01亿,5.90亿,26.60,26.00,57.54%,27.45,--,0.29%,600177
1998-10-08,1998-10-14,13.06,1998-09-10,网下定价发行,1.00,8200万,7.00,1560万,5.74亿,5.59亿,11.50,10.55,45.29%,11.70,--,0.32%,600178
1998-10-30,1998-11-04,14,1998-09-22,网下定价发行,1.00,1.00亿,3.91,1700万,3.91亿,3.74亿,5.98,5.74,56.94%,6.00,--,0.27%,600179
1998-06-25,1998-07-03,15,1998-06-08,网下定价发行,1.00,3200万,5.20,800万,1.66亿,1.58亿,16.35,16.88,70.59%,17.29,--,0.22%,600180
1993-06-08,1999-05-07,15.5,1999-04-12,网下定价发行,1.00,1.20亿,3.36,1680万,4.03亿,3.86亿,5.33,5.35,73.54%,5.48,--,0.37%,600182
1985-06-27,1998-10-28,14.5,1998-09-16,网下定价发行,1.00,8500万,4.18,1105万,3.55亿,3.44亿,7.28,7.39,63.11%,7.97,--,0.26%,600183
2000-08-31,2003-11-06,19.37,2003-10-22,定向配售,1.00,3000万,6.14,957万,1.84亿,1.75亿,10.50,10.71,51.96%,11.10,--,--,600184
1999-06-09,1999-06-11,17,1999-05-26,网下定价发行,1.00,6800万,4.68,1123万,3.18亿,3.08亿,19.80,18.57,72.98%,20.00,--,0.23%,600185
1998-07-02,1998-08-25,13.5,1998-06-15,网下定价发行,1.00,1.00亿,7.01,2097万,7.01亿,6.59亿,10.78,10.22,49.72%,11.00,--,0.80%,600186
1998-11-03,1998-11-11,14.12,1998-10-05,网下定价发行,1.00,5000万,4.57,1150万,2.29亿,2.17亿,10.38,12.59,71.93%,12.59,--,0.14%,600187
1997-09-25,1998-07-01,--,1998-06-08,网上定价发行,1.00,8000万,3.37,--,2.70亿,2.60亿,8.88,7.69,59.26%,9.00,--,0.28%,600188
1998-09-29,1998-10-07,13.13,1998-09-03,网下定价发行,1.00,8500万,5.35,1486万,4.55亿,4.40亿,8.88,8.12,50.99%,9.00,--,0.35%,600189
1993-02-09,1999-06-09,--,1999-05-07,网上定价发行,1.00,6000万,4.05,--,2.43亿,2.34亿,7.88,9.07,73.68%,9.10,--,0.43%,600190
1998-11-30,1998-12-10,13.2,1998-11-02,网下定价发行,1.00,7000万,4.30,1200万,3.01亿,2.86亿,7.80,7.57,60.04%,7.95,--,0.26%,600191
1998-12-10,1998-12-24,14.8,1998-11-24,网下定价发行,1.00,8500万,5.43,1785万,4.62亿,4.44亿,9.07,9.27,53.35%,9.56,--,0.27%,600192
1996-08-25,1999-05-27,18,1999-04-05,网下定价发行,1.00,2300万,6.38,690万,1.47亿,1.40亿,18.18,16.33,68.06%,18.87,--,0.21%,600193
1998-12-25,1999-01-07,17.6,1998-11-18,网下定价发行,1.00,8000万,6.28,1520万,5.02亿,4.87亿,11.30,10.38,53.67%,11.50,--,0.26%,600195
1995-05-31,1998-08-07,15,1998-06-25,网下定价发行,1.00,5000万,7.15,916万,3.58亿,3.48亿,25.00,24.70,75.36%,25.50,--,0.33%,600196
1999-05-27,1999-09-16,15.8,1999-07-29,网下定价发行,1.00,7500万,6.26,1575万,4.70亿,4.54亿,14.00,14.20,58.53%,14.68,--,0.58%,600197
1998-09-21,1998-10-21,13.76,1998-08-07,网下定价发行,1.00,1.00亿,5.98,1760万,5.98亿,5.80亿,17.45,17.60,73.80%,18.20,--,0.24%,600198
1998-07-23,1998-08-12,14.5,1998-07-02,网下定价发行,1.00,6500万,5.70,1560万,3.71亿,3.55亿,10.20,11.29,65.45%,11.75,--,0.24%,600199
1994-06-28,1999-04-01,16.38,1999-03-11,网下定价发行,1.00,3475万,7.75,910万,2.69亿,2.50亿,15.00,15.00,70.77%,15.68,--,0.23%,600200
1993-03-13,1999-01-15,17.8,1998-12-02,网下定价发行,1.00,3500万,6.83,980万,2.39亿,2.29亿,13.68,14.33,66.12%,14.60,--,0.22%,600201
1993-06-25,1999-06-03,17.08,1999-04-26,网下定价发行,1.00,3000万,6.08,726万,1.82亿,1.75亿,12.88,13.40,66.60%,14.29,--,0.35%,600202
1999-05-07,1999-05-14,16.8,1999-04-19,网下定价发行,1.00,7000万,3.81,1200万,2.67亿,2.55亿,6.78,5.83,61.52%,6.80,--,0.18%,600203
1999-03-12,1999-03-19,22,1999-01-21,网下定价发行,1.00,6500万,8.54,1360万,5.55亿,5.42亿,19.88,22.35,73.75%,22.68,--,0.35%,600206
1998-09-21,1999-07-14,16.07,1999-06-21,网下定价发行,1.00,1.80亿,7.20,1977万,13.0亿,12.8亿,10.90,11.55,46.15%,11.58,--,1.32%,600207
